,exp1,exp2,exp3,exp4
AT3G09600,48.40386235,32.10830443,11.11080791,8.118286533
AT3G09735,16.8654651,29.66598588,29.55625306,33.49906777
AT3G10030,7.012970541,6.859877159,5.903112508,7.656006643
AT3G10113,0,2.31E-06,0.017999807,0.014999519
AT3G10480,6.841561642,9.75864437,14.77820281,17.93789763
AT3G10500,3.289773379,2.113122456,3.067204093,6.247026571
AT3G10580,0.01600077,0.020000513,0.02399846,0
AT3G10800,11.08402805,6.037502788,9.95409197,11.38697892
AT3G11280,50.52427066,46.7350443,31.50011085,17.64737744
AT3G11440,2.001891407,1.438073807,2.012977729,1.666007349
AT3G12130,12.57069469,16.17817085,17.50904724,18.24509871
AT3G12250,1.841065464,2.181023747,2.366083755,3.671007477
AT3G12720,0,0,0,0
AT3G12730,6.859629359,4.93503992,5.245952057,4.498999904
AT3G13810,7.239380846,9.217341568,11.87870393,22.84568892
AT3G14180,5.678834222,4.818217956,6.51603408,7.046921893
AT3G15170,0.012006161,0.043996534,0.017003016,0.063999743
AT3G15210,46.97341912,28.38645249,86.43741641,77.3432697
AT3G15270,1.535869265,0.856983185,0.725975034,0.336998556
AT3G15500,0.120994031,0.090036583,0.375062768,1.353001412
AT3G16280,1.902205056,2.966732625,0.884006546,0.985998973
AT3G17730,1.414005006,1.439947372,1.029998331,1.003996245
AT3G18400,2.70E-06,0.013999872,0.012999166,2.25E-07
AT3G18990,4.743799372,3.70214094,4.80000629,4.898049676
AT3G20310,32.66154447,14.71844041,18.14879462,14.94893251
AT3G20770,37.40569642,41.0228002,47.25627963,51.61274607
AT3G21890,26.84125321,12.57661781,1.81042436,8.421909281
AT3G22760,1.992022912,2.110855338,0.983973879,0.577005167
AT3G22830,0.03599769,0.024070085,0.56998986,0.411993357
AT3G23220,0,0,0,0
AT3G24050,50.10306984,45.26991691,21.25484712,34.45302715
AT3G24120,14.86357705,17.85966498,15.24995848,14.60314007
AT3G24520,0.619909313,0.149074064,0.726039599,1.342983955
AT3G25990,0.426002696,0.440003851,0.470018227,0.753995572
AT3G26620,0,0,0,1.16E-06
AT3G26790,0.986927027,0.60799769,0.589995379,0.518000963
AT3G27010,4.81983326,3.95392324,3.356209099,6.613946602
AT3G27785,0,0,0,0
AT3G28920,21.81725558,12.7585071,8.91943341,15.67199961
AT3G30210,0.010997882,0,0,1.99E-06
AT3G42860,1.059925294,0.671961107,0.369032924,0.882030101
AT3G45610,1.942899686,1.421941211,0.963999807,0.9610258
AT3G46590,48.7418157,27.01294629,18.80602971,34.8493235
AT3G47500,79.9590948,121.9873173,77.72739711,161.8134046
AT3G49530,56.8755035,7.56350189,11.47302914,11.92690829
AT3G50060,40.92628687,6.066509791,2.248006611,2.351025415
AT3G50260,1.111625217,25.14514686,150.9131603,13.18866886
AT3G50410,0.923928375,0.552086515,1.226039086,1.83496101
AT3G52440,0.07398864,0.015002054,0.031000834,0.043998845
AT3G53200,0,0,0,0
AT3G55370,4.078588155,1.939898724,1.151038572,1.752018099
AT3G56400,115.2982683,18.02900623,10.28797773,9.940762405
AT3G56850,8.205892755,7.648923112,7.050069186,8.128118445
AT3G57920,0,0,0,0
AT3G60490,0.293984789,0.214979206,0.053010526,0.217002792
AT3G60530,3.646492192,11.39697508,26.7817289,22.55775945
AT3G60580,1.115029459,1.267939671,0.797992042,0.674013638
AT3G61150,4.698333096,6.428594951,11.06316886,13.69380749
AT3G62420,59.58905131,33.89032438,20.8388287,33.74998206
AT4G00250,2.70E-06,0.014,0.013999872,0.012000706
AT4G00730,28.81324299,30.0746895,27.65655638,36.32485617
AT4G01250,15.12961788,2.759852514,1.611096014,3.1069544
AT4G01280,11.52992331,5.938761634,4.082187535,7.004119921
AT4G01500,0.901053141,1.17696239,0.883960722,0.272019832
AT4G01540,2.082943971,1.791946217,1.37298511,1.141031737
AT4G01550,3.775066099,9.311497526,13.1870362,13.7508347
AT4G01680,0.974853861,0.215979334,0.055015532,0.296997304
AT4G04890,23.42559984,16.15529061,18.41908497,19.74297343
AT4G05100,1.420756243,0.155018869,0.302092548,1.744052179
AT4G06746,0.312838188,9.859702446,23.12137026,28.88919553
AT4G10350,0,0,0,0
AT4G11660,4.385222135,0.34600077,0.352088184,1.726093832
AT4G14770,3.277755088,2.005864195,0.947989731,0.788014954
AT4G15090,4.949952057,4.70097497,4.506023169,4.867073872
AT4G16150,19.5232503,20.82414844,29.77021443,33.11084391
AT4G16750,0.942074321,1.328183556,2.757921187,1.530017521
AT4G17980,5.01E-06,0.02599846,0.013999101,0
AT4G18170,0.273096656,0.775043386,1.113026956,1.532981163
AT4G18450,0,0,0,0
AT4G18770,0,0,0,0
AT4G18880,33.79092424,7.434418841,10.69691657,9.396941821
AT4G18890,4.217806304,3.211775626,1.46401797,1.744015853
AT4G21030,0,0,0,0
AT4G21040,0,0,0,0
AT4G21080,0,1.04E-05,0.080997754,0.045998524
AT4G22070,1.54E-06,0.008006161,0.056004364,0.12399724
AT4G23550,1.223464216,3.633964316,3.355861371,1.195971953
AT4G24020,16.7793202,18.44204775,18.81403292,19.32705754
AT4G24240,12.14517513,23.43890727,14.92672884,10.70188165
AT4G25470,301.2558988,202.0637879,161.4544403,12.51397625
AT4G25480,138.2735198,239.625094,170.2408937,12.7840964
AT4G25490,86.29145648,15.97057219,67.16094984,4.058945318
AT4G26030,0,0,0,0
AT4G26640,10.2517316,8.858020153,9.015104486,10.64307291
AT4G27950,0.711794616,4.838905456,11.89164707,6.392866826
AT4G28500,1.476014055,1.54898357,1.421005199,1.501992395
AT4G29230,1.050969386,0.892019126,1.040997176,0.997001123
AT4G31060,0.912042359,1.132040562,1.448004364,1.516030614
AT4G31800,7.14730217,50.25725936,44.48567699,8.292814551
AT4G32730,6.411548684,4.067781402,2.36505635,3.243066074
AT4G32800,7.294111903,28.64604903,29.02672506,9.162883834
AT4G34410,1.163778193,0.012007445,0.069995507,2.25E-07
AT4G34590,2.769796984,12.10287214,26.68514024,13.29000093
AT4G36160,0.905932226,0.553973558,0.348002439,0.386006482
AT4G36620,0.614949362,0.352000385,0.354985431,0.128011232
AT4G36740,0,0,0,2.37E-06
AT4G36780,20.97614872,11.3630104,11.4444811,18.93999082
AT4G37180,17.26898883,17.21150497,21.14518362,24.00633701
AT4G37260,33.85257435,36.83639618,47.71050158,24.36509024
AT4G38000,0.20197651,0.080003337,0.106001155,0.124000481
AT4G38170,3.212917978,2.786987677,2.69105988,3.62399939
AT5G01380,0.108026571,0.246031063,0.48798203,0.207996759
AT5G02320,0.774948977,0.510042616,0.842016238,1.09498235
AT5G02460,4.228732176,2.837867789,1.808075861,2.990021147
AT5G02840,46.98074868,40.4821844,34.12872216,29.8003036
AT5G03150,0.217020217,0.32200077,0.327991913,0.201995732
AT5G03790,0.076005776,0.105991785,0.041999615,0.036001925
AT5G04390,0.22500982,0.275985495,0.162995058,0.08599923
AT5G04410,37.26218896,27.85803042,28.09584679,41.28933114
AT5G05550,1.937870805,1.266973686,1.062030935,1.543999872
AT5G05790,3.73079841,2.684244013,4.584938836,3.63199371
AT5G06100,5.84979013,4.760059431,5.223162954,7.762001605
AT5G06839,3.47E-06,0.017998845,0.008999422,0
AT5G06950,5.175622042,3.213022078,3.385070406,4.482021051
AT5G06960,7.577487264,4.91490604,4.183059303,5.107026506
AT5G07310,0.025005584,0.054000128,0.05499846,0.03099939
AT5G07680,0.415122263,1.05003761,1.342975226,0.956997401
AT5G08130,14.7793949,16.8302589,18.84701187,19.03189937
AT5G08330,29.00287219,49.10506505,10.66363347,4.953248891
AT5G08520,5.241788185,19.72103728,27.80001329,12.42702147
AT5G08750,4.917945126,4.632973044,4.423003209,4.473026924
AT5G09410,16.76904538,11.81214761,12.96186047,10.78805937
AT5G10030,4.633306718,6.226326293,8.768163403,11.31390184
AT5G10510,0.863960529,0.658957513,0.328009691,0.479004396
AT5G11260,14.12550222,6.347615303,3.351137859,5.498925936
AT5G11510,1.215950324,0.957952507,0.587999743,0.583998588
AT5G13080,0,3.34E-06,0.025998331,0
AT5G13180,54.81048214,41.73639548,44.81737783,50.70501443
AT5G13790,1.247982094,1.155035299,1.430034657,1.969964219
AT5G13910,0.201988833,0.143995122,0.106007381,0.22099509
AT5G14960,0.258141132,0.991146331,2.130974906,1.739986137
AT5G15830,2.17888178,1.564909634,0.861032219,1.362983859
AT5G16820,2.771484433,5.287680696,10.5899149,9.264020634
AT5G17300,47.95519082,85.28839033,33.80374628,61.01100555
AT5G17800,0.196979976,0.092995251,0.055999422,0.047001123
AT5G18270,0.597952442,0.350998588,0.339996855,0.290995026
AT5G18450,0,0,0,0
AT5G18560,0,0,0,0
AT5G19790,4.24E-06,0.022003081,0.045997048,6.74E-07
AT5G22990,0,0,0,0
AT5G23280,6.039997112,6.024526991,2.340077722,3.551000032
AT5G23930,0.417972082,0.27300629,0.322028817,0.771018676
AT5G24110,0.448988255,0.388016944,0.52076259,12.40173689
AT5G25190,14.10583854,2.881755088,0.973949362,0.185002696
AT5G25810,0.146476154,2.619279056,4.792858675,2.590941853
AT5G26170,1.100982671,1.010972659,0.797983313,0.538012066
AT5G29000,5.787918363,5.363934151,4.851105192,6.490087574
AT5G39610,0.684145176,1.438990815,9.156802196,6.075190712
AT5G39760,5.236567205,23.76115666,32.76965651,11.83795183
AT5G39820,5.58E-06,0.029000385,0.031997946,2.57E-07
AT5G41570,0,0,0,0
AT5G45300,9.791538537,12.58752494,8.886896734,7.278049002
AT5G45580,0.148019254,0.247973044,0.037999487,0.030001605
AT5G46350,0.625076439,1.021974456,0.822969899,0.354015596
AT5G46590,0.419946859,0.144003209,0.168996342,0.11200231
AT5G46830,3.391395614,0.25298203,0.113015018,0.347002086
AT5G47220,15.87086114,46.30528182,40.70876171,5.836173415
AT5G47230,14.62977638,23.85804618,55.37313602,10.75180024
AT5G47370,25.84876098,34.99287973,34.05409551,4.382334411
AT5G47390,19.93630872,11.15492933,18.39377967,14.96095758
AT5G47660,5.186152685,5.978765357,4.15113465,6.248910725
AT5G50670,0,0,0,0
AT5G51190,0,0,0,0
AT5G51990,19.71927799,0.392495857,4.254813364,1.346988127
AT5G52020,0.128017329,0.217997048,0.194992427,0.076998877
AT5G52660,11.8967719,15.90593061,23.15488794,21.40876025
AT5G52830,3.765601883,6.891123611,7.853873372,5.880983088
AT5G53950,2.70E-06,0.013998203,0,0
AT5G54230,2.70E-06,0.013998203,0,3.21E-07
AT5G56110,3.47E-06,0.018000513,0.021999743,0.017999422
AT5G56840,1.422088376,1.880972017,1.662974906,1.27196454
AT5G58850,0,0,0,2.25E-07
AT5G58900,8.884589327,43.10014114,36.40851699,13.30298476
AT5G59430,18.59830179,9.780746802,15.59861934,25.24794959
AT5G60130,0.233992298,0.193975098,3.72E-06,0.057998781
AT5G60850,16.78996478,52.95413749,38.44471087,18.36015153
AT5G61620,0,0,8.99E-07,0.013999551
AT5G62000,92.391635,95.68788442,86.99925915,106.6170718
AT5G62020,18.25191896,2.253050831,2.649116744,4.468015564
AT5G62320,0.013000578,0.016000257,0.018001669,0.043998909
AT5G62380,1.138888904,0.562006033,0.608993775,0.512000193
AT5G62470,41.61170064,8.900865221,7.853507332,46.91744359
AT5G62940,6.069150567,6.850938259,6.369894744,4.730033823
AT5G63090,0,1.80E-06,0.014000834,0.026999134
AT5G63260,5.957796099,4.899078428,5.510012964,5.712015788
AT5G64060,0.323986137,0.251985495,0.139004493,0.208998428
AT5G64750,0.103836205,4.447174499,13.59543939,4.86087687
AT5G65130,0.253978435,0.142002439,0.160993069,0.053000225
AT5G65210,4.411874656,3.760943521,3.321061292,4.276036551
AT5G65310,15.03053848,64.56554294,99.9484113,28.45562397
AT5G65410,6.215125344,6.865444712,2.540015211,2.776990405
AT5G65510,0.021006739,0.055995379,0.019998716,4.81E-07
AT5G66300,1.145937617,0.821980746,0.672050446,1.458021212
AT5G66700,0,0,5.07E-06,0.078999037
AT5G66730,31.9152251,17.50492049,9.096294973,13.69191339
AT5G66940,0.015996919,0,0,3.53E-07
AT5G67190,5.853879064,20.80408741,21.48390823,4.473991592
AT5G67300,58.16816189,38.23480318,13.33423778,32.61850921
AT5G67580,11.0107676,9.804078043,10.4121652,12.98610118
AT5G52310,44.75595925,1358.651439,4111.921136,6295.187187
AT2G39730,8625.123492,7588.946148,6078.7933,4073.583568
AT2G42540,94.24512323,583.1251415,1565.799796,2949.353109
AT2G21660,30.17723911,587.3941335,3361.640289,5313.576933
AT5G15970,278.5616478,1164.895666,2805.940976,3600.183595
AT3G47470,6276.703919,6328.145095,5830.219349,3716.735059
AT1G20450,598.1928035,2295.41553,4083.394136,4755.416751
AT3G50970,3.240128003,227.3855794,1743.174144,3334.57023
AT1G20440,168.3895526,1147.703614,2835.095979,3909.748606
AT5G54270,5065.495421,5337.614059,4668.084787,3340.427318
AT4G17090,800.9987574,1744.999366,3212.327202,3823.056887
AT1G54410,606.8358452,1265.634078,2271.161568,3323.861612
AT1G67090,11913.9493,12704.4959,10530.42374,10432.95128
AT5G38420,3504.093507,3755.8692,2939.482047,2332.54952
AT5G38410,3733.147046,3909.822264,3008.263554,2565.040782
AT2G15970,120.8774257,850.1905224,1820.178365,2043.984502
AT4G10340,4974.359476,4670.429602,4402.433337,3659.809954
AT3G54890,4271.333677,4430.574599,4014.553749,3262.777585
AT2G28900,31.37433338,547.2960437,1427.888519,1934.517108
AT2G02100,95.27750111,492.6656566,1588.328584,1753.201776
AT1G15820,2512.506153,2419.777164,1977.019196,1450.327398
AT4G21280,2629.399025,2634.648866,2072.741699,1849.91207
AT1G13930,248.7790068,762.9735192,1397.998912,1817.288976
AT1G69140,0.698362268,220.7582938,885.1997154,1519.541854
AT2G21330,2067.14607,1683.188269,1210.084735,645.0671944
AT1G01470,84.88925729,335.5915245,1243.288718,1612.80631
AT1G29930,9729.813449,10028.12981,10049.92479,8535.446559
AT3G08940,2010.426971,1636.360607,1306.094447,596.366401
AT3G09390,334.5051001,506.49926,1404.349409,1815.781748
AT1G61520,2922.693405,2878.019768,2533.434376,1978.387888
AT5G62360,7.024271232,491.480508,1476.837363,173.7622673
AT3G26650,2872.077136,2644.254513,2266.534367,1851.581011
AT4G38970,3191.019,2905.376157,2548.257601,2199.258815
AT2G45180,354.6917864,1651.699903,1199.098676,415.0373335
AT3G01500,2415.944989,2249.671196,1853.910537,1550.647722
AT5G42530,1276.841557,1741.793911,1039.999097,418.3085357
AT5G15960,5.993252536,17.70075033,101.4552322,323.2287181
AT2G17840,118.0353816,540.7461364,1476.530257,1091.008067
AT1G20340,2651.906069,2621.027055,1990.487573,1734.541608
AT1G09350,1.460313538,184.9319522,955.7504615,1352.42081
AT4G35090,1706.248602,1210.801083,619.4339111,446.6813477
AT1G76180,413.9638784,719.8051558,1523.340409,1482.953062
AT3G53420,1351.234181,619.9539334,222.1661116,192.7522723
AT1G52230,1620.543024,1791.970173,1364.863213,916.3481276
AT1G29920,4313.654854,4338.840247,4200.530284,3815.488445
AT1G29395,22.99635492,170.2813479,531.3371406,938.6148395
AT4G30650,6.929597954,264.532027,693.1863207,978.6287571
AT1G29910,2687.991395,2565.368864,2174.8016,1716.744915
AT3G14420,1778.63742,1547.129003,1391.333573,948.4295133
AT4G12470,1.989024022,85.26759203,635.178882,1116.307117
AT1G08380,3643.956601,4145.507686,3605.5559,3230.063044
AT4G33010,1879.288512,1554.800818,1498.828207,1034.643482
AT1G06680,2993.799124,2849.001882,2505.328408,2231.236223
AT1G03130,1236.085674,1177.226625,808.1688802,370.055548
AT1G30380,2216.014863,2506.031005,1991.931896,1616.386007
AT3G05880,26.82452059,304.7948907,724.6022392,1086.665818
AT5G66570,3341.35494,3091.761122,2835.636081,2478.545487
AT3G55610,100.2434096,128.3837902,516.2693134,1175.493038
AT1G12900,2055.489207,1786.49721,1414.21971,1207.158766
AT2G42530,13.16816844,237.3749688,595.4652688,817.7833363
AT1G31580,1296.95949,1429.267508,996.9743664,504.1204775
AT5G62350,34.4663202,472.3933913,1075.213293,705.8325316
AT2G05070,1884.654887,1811.328408,1471.735025,942.4028792
AT5G01530,2676.359276,2553.146062,2390.025401,1975.601994
AT3G61470,2221.903773,2028.57422,1874.475232,1488.577349
AT5G64040,2382.302512,2291.453115,1980.751766,1712.23408
AT2G05520,513.6578253,736.043342,785.4642611,1085.568259
AT2G45960,1192.220591,722.7016756,299.5379627,283.3837975
AT1G79040,4745.716103,5088.896944,4527.58536,4081.377932
AT4G12800,2733.232615,2715.620735,2448.690374,2065.015314
AT1G68010,1181.347628,997.6371363,733.8364647,460.6283247
AT1G42970,2227.60314,2082.888145,1725.688066,1617.64111
AT5G02500,725.7458198,480.7411874,388.7403863,612.9029875
AT3G62410,1319.386286,1201.412568,995.5016243,709.1986872
AT2G06520,2055.79219,2051.545944,1731.713773,1369.826178
AT4G26850,1016.786246,483.1828708,217.3304083,192.5342468
AT1G20693,57.89426715,277.4287514,696.1431326,931.898078
AT2G38540,1127.970314,968.5757588,561.6368066,511.9078442
AT2G10940,439.8859796,1047.256091,502.6823169,320.653419
AT4G39260,52.64004585,281.4295892,846.859129,724.2129274
AT5G26000,1740.964283,1877.458678,1984.009249,2065.757861
AT5G14740,955.9322424,765.0257752,490.6269302,286.9938903
AT1G31330,2463.783572,2518.649971,2276.923051,1950.528847
AT3G27690,1027.991214,857.7282382,727.140068,401.012706
AT5G02380,3348.529559,3055.450252,3057.375071,2497.606935
AT2G23120,311.8849251,867.1458019,1107.071299,987.0859983
AT5G20830,33.87997298,80.51729051,417.7507617,725.6357181
AT1G30360,119.7590455,478.3460596,899.4207197,505.5414592
AT4G05050,1074.012021,477.0077679,833.5251532,929.373903
AT3G50820,1537.801496,1379.368136,1123.364432,974.2868368
AT1G10960,787.9629953,642.5068308,360.7521053,159.8496926
AT3G15450,7.658194946,34.7207629,710.5339819,227.2628644
AT1G60950,2182.449775,2570.665289,2043.227146,2061.106935
AT5G58070,64.42408051,189.5148997,562.6455288,773.4169138
AT2G05100,1861.360887,1964.653994,2182.683974,1668.156566
AT1G69870,54.58796551,366.0259286,793.8751963,485.3232719
AT4G02770,1514.578747,1487.273446,1280.407461,960.4138841
AT3G15353,1175.861,1357.637788,1605.21821,1032.021473
AT3G53460,78.87935395,330.0056363,630.9733547,761.134391
AT5G25610,409.7672736,302.1385092,282.7322928,224.9944339
AT3G02470,1071.527591,742.226476,434.3509673,418.2678678
AT3G51600,215.4702044,351.5618028,505.8308402,721.4678598
AT2G21620,20.15756208,132.1583599,407.6108965,639.6967727
AT4G27520,336.4710851,440.7915617,632.134844,925.7250268
AT1G02930,11.88438231,24.28121624,228.5157047,566.6764547
AT4G39800,514.5337799,440.684731,376.3007479,808.6217495
AT2G46820,1721.324212,1571.819596,1451.811309,1160.596577
AT1G51090,32.19731671,241.6120751,725.1316985,455.5667224
AT1G32060,1261.159536,1154.875013,1006.963268,808.5860873
AT4G23670,679.8427882,663.1319425,405.6165604,211.8037132
AT1G64720,729.4116027,405.3770126,218.5208271,137.9276703
AT5G35630,1425.748306,1354.618542,1195.252887,1115.588851
AT5G13630,1292.834186,987.4088017,837.8560691,729.870689
AT1G62570,13.28996251,18.307771,172.3342038,471.5332387
AT2G25510,831.1024479,1025.53032,809.8963724,457.3579236
AT3G21055,1648.807687,1636.756704,1338.437339,1219.074416
AT1G11860,1018.228638,896.8947771,723.7828613,643.713422
AT5G61820,68.42563983,56.17294793,79.15224076,332.1933753
AT5G24470,3.990973298,445.242002,523.1248984,85.29958812
AT4G09650,1122.01112,1164.135133,830.2139564,704.8927393
AT2G30570,2041.675191,2042.647711,1892.370935,1548.601382
AT3G56940,1513.945876,1352.30064,1146.951673,939.321237
AT3G55800,1336.211118,1269.302355,1124.059218,1018.379768
AT2G36530,196.9789136,217.2995129,205.7311129,441.1997002
AT1G23130,1240.494962,1188.426369,1627.484208,1085.419375
AT4G24960,51.30839398,266.2961189,586.5855826,455.4307255
AT4G23630,127.487221,190.9711387,379.0203003,679.7141667
AT1G09310,1143.489943,1169.116323,867.8262041,637.3167655
AT5G39570,193.0337007,274.5718926,343.8587552,620.4884173
AT2G05380,19.0971564,25.10617018,57.59696176,166.0739758
AT5G15650,32.42537718,86.34296718,335.368039,569.6710375
AT2G40880,103.5962636,265.9693501,502.3939747,673.3720668
AT4G04020,336.622215,316.9740798,364.3386968,453.1084423
AT1G12090,295.081073,788.7611685,743.3177157,458.4559907
AT4G16190,77.3407717,81.35532528,138.4227763,244.0092778
AT5G46110,858.6373461,694.2532638,579.4535223,400.6281729
AT2G31360,19.88519673,348.0793835,600.3142033,323.0366431
AT5G38430,682.4096155,747.8821507,468.6275992,400.0576812
AT5G37600,19.78058158,137.0901896,528.0393387,439.8292491
AT4G05180,1844.832075,1834.82017,1719.283064,1486.576927
AT1G16850,3.783371792,57.65874649,195.9132998,465.4441279
AT3G14210,610.2890967,423.8266983,211.1534845,125.223394
AT3G53990,28.78477123,147.0712691,476.3303069,496.6842624
