,exp1,exp2,exp3
AT1G16950,4.220492905,4.540261856,4.879501319
AT5G58460,5.489399272,5.098582899,3.260504457
AT1G22010,3.801863796,5.009684233,4.599572559
AT1G68875,2.049876774,1.968883263,0.51983634
AT4G23130,6.020554518,6.379376168,5.569653426
AT4G01440,7.473542752,9.769537902,9.169688084
AT3G48370,3.541632747,4.598190116,2.249984597
AT2G38930,4.159168223,3.619784354,3.340496755
AT1G05800,2.432880412,4.299799757,4.03960144
AT1G26390,7.216364828,4.860808672,5.909770876
AT3G45280,4.166688297,2.021802183,4.360015403
AT1G79100,3.536133779,1.031047422,2.389780503
AT3G59530,6.94995379,6.920978108,8.190221422
AT3G16250,4.806041359,2.241609642,4.330013478
AT1G34355,7.689738144,7.519853669,7.329593739
AT4G26780,9.109969193,9.091370891,10.87008087
AT3G17640,5.826164586,3.341424803,5.189741995
AT2G15930,2.884282109,5.658590601,3.83007124
AT1G55440,5.346457248,3.051463311,4.950123226
AT1G37010,3.496765313,1.399815161,1.159982671
AT2G47150,5.67594894,3.050477501,3.670190615
AT4G02250,3.64320388,5.718321044,3.540363902
AT1G22420,3.268213221,2.110577623,2.860381231
AT1G77990,6.039460886,5.689976895,5.659587963
AT1G49430,9.518706125,8.679507095,8.039759324
AT3G42590,2.420554518,2.78113214,4.250109748
AT2G15660,4.841971619,6.117959067,3.470107823
AT2G22990,6.377027169,4.451255367,6.08021372
AT2G38490,5.960600728,6.34830564,4.150013478
AT5G36810,2.223850818,4.718544391,2.830248378
AT4G28390,9.289399272,8.900885688,10.05027918
AT1G14390,7.51910661,6.939638023,6.469688084
AT1G68480,3.610831777,4.150747059,5.119470513
AT2G31270,8.170231049,8.318914069,6.909803608
AT5G40040,4.34174057,5.469260643,4.509653426
AT4G09860,1.993681382,4.378675319,2.65985752
AT3G26550,8.320924196,8.918321044,6.739978821
AT5G60770,5.339568708,5.058536689,3.160026956
AT4G16160,3.372218071,4.807889752,2.070167511
AT1G30710,1.53249533,3.148413463,1.090438993
AT5G40320,6.759876774,6.679607217,6.169641874
AT5G62680,10.59035428,10.81921443,9.799709263
AT1G41825,1.441093632,2.151093632,3.569493617
AT1G21350,7.34089339,7.920955003,9.160132853
AT4G12470,6.830970406,7.459645725,7.000446695
AT5G61710,4.97599515,2.380415888,2.920184839
AT3G27990,4.070831777,4.608505883,2.670521786
AT5G26780,10.31959952,10.05940697,9.289709263
AT1G11590,3.819229836,3.318667617,1.59049483
AT5G58120,4.33750467,2.722040933,5.369634172
AT3G24210,7.769014191,7.12990758,7.009636098
AT5G18880,2.753373316,4.937997575,2.34018869
AT3G42110,2.33338872,4.528559794,2.66033117
AT1G05370,4.851802183,6.018621407,4.229820937
AT3G25880,3.478921771,2.780184839,3.020438993
AT2G21200,2.371709763,3.479899879,3.350340797
AT4G15870,2.943943237,5.499707338,5.119820937
AT1G32560,2.75334251,4.918559794,3.050336947
AT4G00910,7.799630322,7.559869072,7.389603366
AT2G15080,2.073650575,4.4395302,3.830132853
AT3G59830,5.289768951,5.139899879,5.009589888
AT4G12380,3.00405106,5.629206732,4.600100121
AT1G67860,3.751956215,5.018159309,2.630450546
AT1G69530,9.110446695,9.398621407,7.609894103
AT1G22990,8.630955003,9.249792056,8.980421665
AT4G14530,0.702264281,2.169445482,1.450369679
AT1G10640,6.949784354,6.809183627,5.749759324
AT1G11350,5.369815161,5.24825943,2.990413963
AT5G38330,3.722064038,5.060400485,5.58016366
AT2G28620,7.949922984,7.899122014,6.759767026
AT4G30020,9.699383869,9.299476289,8.619711189
AT1G65920,6.409830564,6.298690722,4.599926834
AT1G07120,0.972064038,2.31084718,3.409980746
AT4G18560,3.244020254,5.848544391,3.959969193
AT1G57590,8.609507095,8.289514797,7.659691935
AT1G43240,2.822803395,4.63882165,3.110388933
AT2G20170,3.672295087,5.158028381,2.600069315
AT1G12200,10.40124766,11.2085752,9.359861371
AT3G48070,9.120477501,9.431093632,10.85012323
AT1G12180,3.872171861,5.27792826,2.590150182
AT4G18290,2.374174286,5.078944876,3.71009242
AT2G05550,2.393049848,4.368983384,3.049743921
AT1G27090,8.751324681,9.61089339,10.77009242
AT5G16250,9.67075476,10.15965343,9.709599515
AT3G27060,10.95069315,11.39945318,10.68964187
AT2G10660,2.190231049,2.338921771,0.940531413
AT5G50360,3.740369679,3.980215646,4.260375455
AT4G27652,10.53602596,7.961255367,9.589813235
AT1G50650,3.67334251,5.838028381,3.28021372
AT4G28310,9.110215646,9.249068102,8.0397651
AT5G60110,3.458089994,2.221370891,4.000177138
AT5G37730,2.893820011,5.36924524,4.390152107
AT3G49480,4.19924524,3.710569921,4.450354275
AT5G16960,5.662141055,7.048998787,5.74971889
AT2G38465,6.079876774,6.000662341,6.860302289
AT1G50280,3.119630322,2.881078229,4.280200243
AT5G59240,8.719491692,8.389383869,7.589730443
AT1G29670,8.318736932,7.499337659,6.639819012
AT3G03800,2.881879199,4.10117835,5.629709263
AT1G26600,2.240554518,2.60075476,3.580225273
AT1G75110,5.299753548,5.139607217,4.629657277
AT3G23170,7.260446695,7.551393996,9.359992298
AT4G36170,2.938690722,2.090955003,3.330279184
AT5G37870,3.881956215,5.149830564,4.929570634
AT2G15010,4.002387507,5.550315767,5.960132853
AT1G55640,5.620338872,5.839715039,5.469605291
AT5G06730,8.700323469,8.909052699,7.6797651
AT5G61000,9.139938387,9.099145118,7.9897651
AT4G20210,6.95089339,7.529653426,7.079599515
AT3G63310,10.92064694,11.34113984,12.82007894
AT2G23400,1.060277259,1.241709763,3.459799757
AT5G41080,8.639938387,8.600562219,9.329497468
AT2G09960,3.849799757,3.718652214,1.970510233
AT4G40070,8.248998787,7.600616131,8.400348499
AT2G04720,3.043588962,5.368274834,3.130023105
AT5G41400,7.550785567,8.059761249,7.749584112
AT4G12270,3.001709763,4.108629109,2.329832489
AT5G17970,5.210415888,5.478236326,3.190102047
AT4G05570,3.376934749,1.391162947,2.899653426
AT5G46120,3.902033232,5.217951365,2.560358126
AT3G57950,8.119383869,7.718613706,5.920034657
AT1G58170,7.96004621,7.991594239,10.05993646
AT2G27380,5.541509521,6.51825943,4.259986522
AT4G16500,11.05961492,10.81131698,12.5201136
AT2G02990,7.121987022,8.408367253,6.289921058
AT4G02740,3.353758398,5.788282535,3.560192541
AT5G28270,3.602772589,5.398706125,3.719809385
AT1G16090,6.099645725,5.869252941,4.899759324
AT3G50270,3.11320388,5.188413463,3.130338872
AT2G13550,4.322988235,6.259083505,5.069728517
AT3G09430,2.010400485,2.269391571,1.48049483
AT2G15790,8.961124439,9.690608429,10.48020794
AT1G52690,7.700431292,7.979584112,7.440471725
AT3G15860,3.541109035,4.259206732,3.230481352
AT2G32750,4.101324681,4.959453184,4.249632247
AT3G24320,6.520508308,6.849591813,6.319626471
AT4G37160,9.407335234,7.680184839,7.919768951
AT3G49900,4.921232262,5.717997575,3.120190615
AT2G23570,4.013434929,6.238167011,3.860252229
AT4G24280,10.62040049,10.88121686,12.46007317
AT3G28770,2.7732963,4.909607217,4.400173287
AT3G45110,5.071940812,6.328813948,4.789774727
AT3G08860,7.631324681,8.488205519,6.160028881
AT3G20080,6.760015403,6.76929145,5.849722741
AT1G05990,1.594081867,4.238636811,2.470113599
AT3G12203,4.487766526,3.03919903,2.000057762
AT1G74190,2.712295087,4.198297939,1.990427441
AT4G08770,11.12044669,11.40949169,10.7496515
AT5G14070,6.137042572,4.221139842,5.699645725
AT1G43980,1.863820011,4.33882165,2.810204093
AT1G32040,2.789553305,2.499437781,1.770506383
AT2G26560,8.858475076,7.869376168,7.059847893
AT5G28670,3.523820011,5.999329958,5.130113599
AT1G68700,3.412972831,5.33919903,4.300309991
AT2G46250,5.550508308,5.87924524,4.899707338
AT5G24290,9.359676531,9.149761249,8.839634172
AT3G22790,9.230184839,9.349329958,8.479703487
AT1G13310,2.188598302,1.281409399,3.110138629
ATMG00600,5.021987022,6.309391571,5.520392783
AT2G29120,4.728321044,3.638767738,2.040248378
AT1G47400,5.750369679,5.989961492,5.939566783
AT4G38390,6.249430079,5.880061613,5.959591813
AT1G23630,0.383357913,2.560192541,2.809897953
AT4G25830,6.549430079,6.180731655,7.130300364
AT1G71880,8.592017828,9.899522499,9.27962262
AT2G19770,4.164128077,6.838736932,5.200069315
AT5G27870,3.862017828,5.168629109,3.389832489
AT2G43510,10.20915282,9.658667617,7.930053911
AT5G39420,3.49160194,4.528113099,2.080069315
AT4G22740,9.720862583,10.28104742,11.64008087
AT3G45250,2.341109035,3.060693147,3.959497468
AT5G35660,4.3023567,5.828906368,4.409753548
AT5G44570,4.370662341,4.799260643,3.839697711
AT5G15770,7.919368466,7.509491692,6.849720816
AT1G63320,2.310739357,2.788251729,0.520061613
AT5G46770,1.793650575,4.159283748,3.229767026
AT3G21170,3.963943237,6.519122014,5.38011745
AT1G33930,4.461032019,5.128883263,3.679784354
AT1G62290,5.981109035,6.698205519,4.370452471
AT2G29690,7.400200243,7.529684233,7.119624545
AT5G17850,7.950770164,8.450077016,8.550367753
AT1G04645,4.450739357,4.92825943,2.670059688
AT2G24410,1.620431292,1.900593026,2.670271483
AT3G28130,6.709969193,6.688790843,5.119890252
AT2G45760,4.873650575,7.23957641,6.689751622
AT1G56440,7.49084718,8.040962704,9.290113599
AT3G46220,9.180107823,9.249383869,8.449697711
AT1G31530,1.972880412,3.838220922,1.53035235
AT1G60630,6.32929145,5.869614918,5.369697711
AT1G40952,3.938659915,3.069460886,2.369801683
AT1G11040,4.919784354,4.77825943,2.520308065
AT2G21790,9.700338872,9.919514797,9.289655352
AT4G20940,4.042341297,5.558659915,3.819824788
AT3G07770,10.84035428,11.07113984,12.55010205
AT4G11080,8.630138629,8.719568708,8.159653426
AT1G44070,3.446087569,0.911201455,2.469832489
AT2G37040,11.60993839,11.56943778,10.83969579
AT2G03320,3.158659915,2.289183627,1.229897953
AT1G13470,3.460215646,3.600323469,4.019524424
AT3G30310,3.951216858,4.738051486,2.210159809
AT3G52830,3.471247665,4.280438993,4.850236825
AT3G25130,7.30070855,7.75872923,6.109855594
AT1G71390,4.717042572,2.79962262,2.310051986
AT5G25620,6.770277259,6.948374955,4.840051986
AT3G51240,11.07835185,10.01020024,10.2696515
AT4G00680,8.806488054,6.531617343,8.629738144
AT2G18940,5.687212008,3.879414676,3.120288811
AT5G14020,8.439645725,8.211617343,10.30996149
AT1G67670,3.862510733,5.488906368,4.069761249
AT4G20510,1.923126864,3.949276046,3.009715039
AT3G63040,3.253789205,5.709437781,4.980077016
AT4G16930,2.091940812,3.35004621,3.409561007
AT1G73540,10.24611838,7.730662341,8.589926834
AT5G02190,6.619491692,6.289145118,5.179815161
AT1G11915,5.171109035,5.890284961,6.259522499
AT2G30660,6.422433717,7.999091207,6.819716965
AT1G62560,6.750569921,7.119360764,6.289682308
AT2G43870,4.248228624,3.101663553,5.259547529
AT1G34080,4.13995379,4.108228624,1.810325394
AT1G35740,3.021832989,4.207943663,1.540288811
AT5G19880,4.042141055,5.428367253,3.309932611
AT1G42690,4.162926621,6.05830564,3.859969193
AT3G57130,4.003881624,6.5195302,5.909996149
AT5G16790,5.480877986,6.049553305,5.469630322
AT2G27180,5.949753548,5.788321044,3.610202168
AT1G28690,3.732603153,5.418367253,3.300392783
ATMG00110,7.500323469,7.710107823,7.850385082
AT2G17860,3.263943237,5.819468587,5.129978821
AT3G09540,8.109044997,7.48962262,6.999720816
AT5G59860,4.881216858,5.668005276,3.0802349
AT4G23580,3.173327106,5.328382657,3.229967268
AT1G60550,7.280431292,7.560485203,8.190294588
AT2G28680,4.787828139,3.381632747,5.500065464
AT1G63040,5.457396847,3.771894602,6.229932611
AT5G52620,4.199691935,3.99844427,1.980107823
AT3G12510,6.799553305,6.510631534,7.330311916
AT5G54460,3.788967981,3.119229836,2.120496755
AT2G15070,0.661170649,1.419992298,1.410348499
AT1G29460,0.701987022,1.991055124,3.359716965
AT1G61720,3.328629109,2.440069315,2.530435142
AT1G46912,0.573542752,2.868251729,0.600202168
AT3G53690,6.240831777,6.778274834,4.540051986
AT4G23800,10.05084718,10.59944548,9.879655352
AT4G10880,2.942818799,4.768813948,3.229797832
AT1G23320,4.886041359,2.320523711,3.000084718
AT3G56870,6.87,6.868860158,5.389869072
AT2G10380,3.337134992,1.481571134,3.520078942
AT2G03170,3.443650575,5.808606004,4.000232974
AT3G55130,5.42745846,3.779491692,3.120003851
AT2G12220,4.053850818,6.549129715,5.419844042
AT4G25340,9.890924196,10.49086258,11.61013285
AT5G41820,3.373111461,5.390061613,5.47004621
AT1G52060,11.2662262,8.821586537,10.87994994
AT4G04490,2.952264281,4.418890965,2.980413963
AT2G04370,1.643404123,3.849984597,3.829982671
AT4G13320,3.803496542,6.068344148,3.920244527
AT4G23590,6.699707338,6.509337659,5.649743921
AT3G29970,8.797905155,7.439037296,6.190171361
AT4G37490,8.290415888,8.559299151,7.649709263
AT4G34770,3.12325009,5.229222135,4.220246452
AT5G31017,3.643912431,6.179399272,5.39985752
AT4G03640,4.602572346,6.268059188,3.750321543
AT4G19000,3.921062826,4.608228624,2.310061613
ATMG00120,7.550215646,7.689730443,7.34044862
AT3G14710,5.870246452,6.028282535,3.800417814
AT5G45770,4.423049848,6.398236326,4.110309991
AT3G55660,7.96990758,7.90948399,7.23969386
AT3G20470,7.503773801,9.949653426,9.499830564
AT4G11740,9.110015403,9.121147544,10.61012323
AT5G26220,6.921016616,7.578274834,5.340040434
AT2G37380,7.229969193,7.208790843,5.639901804
AT1G35150,4.749599515,4.488513584,2.560440919
AT5G62920,8.156041359,5.590793268,6.619948014
AT5G67400,8.887489267,7.261625045,9.369607217
AT3G18180,3.027843542,1.631147544,3.120219497
AT4G28810,3.752880412,5.618043785,3.080182914
AT5G37990,11.20850588,10.24043129,10.79960529
AT2G26620,1.043188477,3.108790843,1.54030614
AT4G13090,0.443542752,2.73839806,0.660007702
AT5G25550,4.432279684,5.909476289,5.229649576
AT3G47100,3.483943237,6.039345361,5.189884475
AT3G19050,2.252233474,3.700608429,4.490015403
AT5G50315,7.560539114,7.909414676,7.149678457
AT4G37430,8.04155573,9.049345361,8.199666904
AT2G45230,1.712556943,3.370415888,3.909620694
AT2G25735,7.91759709,6.359815161,6.119853669
AT1G62690,4.156826926,2.099715039,1.730219497
AT2G46960,5.550138629,5.63825943,3.38018869
AT1G13650,1.923974044,4.498806247,2.950098196
AT2G29620,5.116565071,2.891532625,4.880038508
AT3G54330,7.751586537,8.78042359,9.330190615
AT5G57310,2.77169436,3.87051601,4.540146331
AT5G42340,3.673173074,5.728690722,4.030311916
AT3G19690,4.996272409,2.58127077,4.229803608
AT5G58590,10.97069315,11.42109363,12.84006546
AT3G47480,6.952680169,8.689676531,8.269643799
AT4G17520,10.6304929,10.94979976,10.68960337
AT3G30845,-0.998274834,0.121147544,1.609768951
AT4G39500,4.416826926,2.361494117,4.300078942
AT2G27620,3.240677744,3.678659915,1.939896028
AT4G35520,4.666426441,2.350662341,3.209853669
AT4G19160,11.34012323,11.41935306,10.57971696
AT1G52100,6.411001213,7.05929145,6.139691935
AT5G64890,8.630446695,8.919006489,7.629793981
AT5G60660,8.726996362,6.781910006,9.259842116
AT4G04270,4.527304428,2.779491692,2.120069315
AT5G17540,2.858736932,2.041093632,3.460215646
AT2G29880,3.083850818,5.578837053,4.070146331
AT2G25810,10.2890758,9.690207944,9.959603366
AT4G34750,8.820415888,9.0890604,7.869780503
AT1G68600,4.120924196,4.718167011,2.340400485
AT5G42880,6.178675319,5.320723954,6.259557156
AT3G59900,7.040539114,7.390415888,7.930294588
AT4G04430,-0.232942025,-2.138490479,-0.179915282
AT5G61550,3.323311703,5.470084718,5.579940312
AT1G59540,7.370924196,7.969283748,7.039697711
AT2G13310,0.990492905,1.311540327,3.309611067
AT3G20760,3.87839806,2.840361977,3.310383156
AT2G29250,3.682218071,5.12004621,5.179587963
AT2G04160,9.629445482,9.269584112,8.729707338
AT1G07050,2.892818799,4.718428866,2.680354275
AT5G50390,7.310523711,7.649229836,6.649728517
AT2G27570,3.083912431,5.618659915,3.880019254
AT5G28410,2.642926621,4.538197817,2.200053911
AT5G42590,8.107612493,6.560215646,6.839745846
AT2G18010,3.353897027,5.879322256,5.000023105
AT5G02550,9.320831777,9.859499394,9.209653426
AT1G16980,3.133665978,5.50948399,4.84007124
AT5G07060,4.00679612,1.929776653,1.640119375
AT5G51740,9.45009242,9.511247665,11.13006739
AT3G02885,9.750539114,10.09932996,9.229703487
AT5G48070,8.320200243,8.449753548,8.129626471
AT3G29570,3.98249533,5.598205519,3.270358126
AT2G04670,4.830693147,5.280770164,6.280179063
AT1G01200,6.840200243,6.968829351,5.449874848
AT2G14460,8.041786779,9.199168223,8.119709263
AT1G18250,9.980446695,10.26920673,9.23974007
AT5G44550,10.16938387,9.769699636,9.379686158
AT3G02500,4.071263068,4.888328745,2.720005776
AT3G44910,3.80249533,5.420308065,5.820077016
AT2G05930,4.941263068,5.758043785,3.220304215
AT3G15770,8.061340085,8.930947301,10.16002503
AT2G47920,4.421001213,5.06929145,4.149695785
AT4G28085,8.059476289,7.720038508,7.769611067
AT3G28320,3.403619769,5.748528988,3.839982671
AT4G29630,3.261032019,3.930616131,4.730190615
AT4G04980,0.352726379,2.118097696,-0.349716965
AT2G02830,3.483173074,5.540192541,5.789922984
AT5G03560,7.771247665,8.580385082,9.0802349
AT3G23150,8.500015403,8.510338872,8.950342723
AT3G08940,8.478659915,7.611093632,9.03021372
AT4G20800,4.528428866,3.509976895,3.479707338
AT3G28790,4.791832989,5.9790604,4.759736219
AT2G42600,8.409645725,8.180723954,9.120271483
AT3G11670,8.680215646,8.821216858,10.40006354
AT2G38060,7.049768951,6.899676531,6.479666904
AT1G10010,5.079522499,4.768544391,2.880102047
AT2G04840,3.07750467,1.461971619,4.01978628
AT1G35790,2.483974044,5.058875561,3.600001925
AT4G28130,4.411663553,5.488128503,3.060381231
AT5G57920,7.961386294,8.860616131,9.660146331
AT3G60780,4.03174057,5.158012978,2.580246452
AT4G11930,1.433019041,3.389044997,2.150294588
AT1G03820,9.479430079,9.109499394,8.459734294
AT3G49790,8.109922984,8.060870285,9.190211795
AT2G23800,3.957042572,2.040030807,2.080333096
AT2G30240,3.122926621,5.018182414,2.660078942
AT1G14490,5.807443057,4.149476289,3.47004621
AT2G02300,5.537982172,4.229145118,3.120367753
AT1G31190,7.709322256,7.269499394,6.619743921
AT1G62280,9.390077016,9.439799757,9.179626471
AT5G46300,1.043927834,3.589014191,2.309936462
AT5G58830,2.511417101,3.428544391,1.540460173
AT5G20710,6.011247665,6.818120801,4.380152107
AT5G54350,2.802572346,4.468744633,2.840375455
AT1G68300,11.37941468,11.00111674,12.45016751
AT1G48670,6.110369679,6.348921771,4.949834415
AT5G53810,4.476873136,2.449722741,2.090167511
AT2G39510,9.047720316,7.569784354,7.289855594
AT2G39710,6.950924196,7.548097696,5.080288811
AT3G31410,1.473773801,3.919052699,2.689874848
AT1G51880,5.986318618,3.601501819,5.549840191
AT4G37450,8.45929145,7.999715039,7.62969386
AT5G63980,10.01932226,9.579476289,8.899751622
AT5G37010,9.129784354,8.98929145,8.0697651
AT4G11480,3.123604365,5.459684233,5.049805534
AT5G05220,3.593003638,5.53962262,5.050186765
AT1G08080,4.049399272,3.658528988,1.750152107
AT3G21240,10.73,10.72913742,9.609793981
AT5G53400,10.89041589,11.16110904,12.60008087
AT1G26240,7.950662341,8.379776653,8.089611067
AT5G11790,9.818875561,9.089214433,8.06988255
AT2G11690,4.908197817,3.738991086,2.430136704
AT1G29270,9.159922984,9.109114312,7.959807459
AT1G12030,5.309075804,4.708813948,3.170028881
AT1G69500,2.882942025,4.788790843,3.220325394
AT3G14700,5.111201455,5.888944876,4.519784354
AT3G12840,2.802218071,4.238421165,2.19040241
AT5G02810,9.560354275,9.791024318,11.12011938
AT4G11720,6.05004621,6.078875561,4.619878699
AT1G59730,7.961463311,8.909091207,7.729738144
AT3G07840,4.201925409,5.448051486,2.920311916
AT5G50780,7.889399272,7.500762462,8.490269557
AT3G09940,10.22995379,10.2000077,10.20959759
AT1G75150,6.370261856,6.539037296,5.289807459
AT1G36340,2.963450333,5.199276046,4.260169436
AT3G26595,5.841478714,6.798097696,4.330161734
AT1G30990,7.749137417,7.19037738,7.679582186
AT3G62230,4.258721529,3.428806247,1.880385082
AT5G01190,5.77004621,5.799476289,5.119701562
AT3G42980,4.186179989,1.711239963,3.32002503
AT2G47670,6.347443057,4.690562219,5.419707338
AT3G17330,7.78990758,7.731239963,9.340078942
AT2G46450,8.929676531,8.718983384,7.399876774
AT3G22890,11.99983056,11.89004621,11.94959759
AT3G01210,8.239645725,8.010870285,9.140225273
AT3G59130,5.407027169,3.479969193,3.439938387
AT2G18210,8.638413463,7.60962262,7.119809385
AT1G03720,3.553527349,5.839799757,5.579965343
AT3G16930,0.70009242,0.761109035,2.200111674
AT3G23040,4.238167011,3.04962262,2.560435142
AT5G09360,4.201309278,5.048767738,3.449838266
AT3G31300,1.883280897,4.009437781,3.280169436
AT3G43130,3.881170649,4.638220922,2.33040241
AT2G43100,9.950061613,9.990053911,10.05958796
AT2G36190,6.126303215,3.731047422,5.090111674
AT5G44360,2.023126864,4.049052699,2.819788205
