,exp1,exp2,exp3,exp4
AT1G02820,91.14443461,62.23948858,19.30712785,5.718836501
AT2G02100,7.471034866,44.00819281,100.0367011,95.3782903
AT4G33980,0.145039086,0.350477744,19.65361772,60.4389043
AT1G76150,14.19095465,39.92278908,69.43873782,80.9351503
AT5G04590,112.0673586,51.61541898,39.29926206,27.80138393
AT1G02500,100.2276173,103.4329951,103.3955426,111.8515687
AT4G19860,17.17881152,52.55250347,79.84393427,94.40078098
AT1G57990,2.496019889,7.792769778,13.78953417,22.1144178
AT1G56340,35.43792566,50.62927515,44.98854075,131.3124398
AT2G42590,155.0037449,169.2642682,225.8810538,242.2985183
AT4G32320,20.91503964,36.70159866,56.94578299,84.72609366
AT2G47590,126.9899952,75.03878159,81.12637174,71.33626874
AT1G16210,33.68241117,61.78172896,67.46131133,87.89361375
AT1G76860,25.2335855,43.85463422,64.37638699,101.5665373
AT2G33120,24.12259052,27.18945337,30.72193838,45.3442947
AT4G34120,39.29784589,48.8857559,70.35378505,82.5867871
AT1G22990,5.85E-05,0.305175141,9.460922906,39.42166272
AT2G34480,238.3000091,279.8805399,213.9785501,191.3887795
AT1G17530,11.05023245,17.45212257,33.98743481,56.34362633
AT5G16710,173.1626251,166.0289313,212.2325369,236.1786035
AT1G14740,6.692912181,21.81809798,45.95208772,78.47967627
AT4G38470,7.670504224,41.44939956,75.7206031,85.1176419
AT3G03330,10.66825889,22.40034258,40.64941428,62.68546328
AT5G20700,112.5813896,73.06098474,57.36401867,73.2328402
AT5G49480,113.140633,54.11130527,25.33026963,13.95228332
AT4G00720,17.05685994,26.71745413,45.83664243,87.00659601
AT5G16050,58.21909194,84.66171284,98.00496469,113.0365567
AT1G03330,21.48370701,25.15804561,48.88461689,89.656543
AT3G23000,100.0365477,128.8366472,71.55995406,39.68408359
ATMG00516,5.544870805,4.874983884,12.53970817,23.57530151
AT4G09150,166.7958654,129.7460493,114.5494755,90.80099639
AT1G16180,27.69362144,41.31033666,75.09365771,116.5005288
AT3G27160,189.3370764,117.040176,149.5684894,141.6112594
AT3G62870,206.8244387,162.367681,159.8826573,154.542252
AT5G19510,204.7869958,194.3833105,220.1745331,275.2199004
AT5G58290,19.99213591,36.27833989,54.50584975,67.74664892
AT4G30460,52.71473962,98.10282667,143.490073,144.625826
AT2G33450,134.5218828,56.0285403,99.18384232,81.14560055
AT2G36880,102.2786023,37.90119729,39.43667866,18.84949121
AT1G59865,98.26685525,66.35428236,29.60499519,13.94987985
AT3G24830,183.9339257,100.4671753,117.4099202,85.00817886
AT3G62840,66.67224248,109.475492,128.8890778,161.2616879
AT2G47600,5.378062056,10.89504889,26.85842607,80.23708414
AT4G28300,25.30592658,71.66089601,86.4318326,114.9840668
AT4G11570,92.76350661,168.0886706,142.1503347,85.04412021
AT5G25540,10.25302605,15.58248398,27.14444424,65.22706173
AT1G64040,21.38896642,31.603137,56.0401935,74.63631178
AT1G32230,51.97838005,121.4535708,94.74314395,112.5673176
AT2G36620,92.88527707,94.3186489,52.63456743,30.31435643
AT5G01800,15.34975886,24.48501308,40.16798805,71.14313615
AT1G20220,105.6275892,93.10624756,71.6635367,33.28455866
AT3G11780,13.16982812,17.47188164,32.13032256,52.73766384
AT1G09490,8.931003273,8.95030895,26.93694897,41.72382879
AT4G02370,3.170556038,21.63857735,41.71678511,69.52985042
AT3G53630,14.57936099,32.03265836,37.16420978,87.17339792
AT1G23860,9.961759496,24.29253956,36.28668518,62.54332978
AT4G33865,182.3730189,114.9668481,121.5714945,98.11464431
AT3G23030,41.52612295,104.4820288,143.6517645,108.8224369
AT3G12800,65.46284691,80.24579912,78.68163891,88.63825193
AT2G02810,7.034259738,8.384647123,21.21874948,79.63595238
AT3G03950,33.21063172,88.42298861,127.2811904,114.6667683
AT1G04400,13.17755376,52.40445515,71.53082054,99.89507005
AT5G57350,64.1304356,107.9379581,138.7692441,126.9897529
AT3G22060,11.6440345,32.59476965,38.5899794,38.27126239
AT2G16710,6.319260102,23.25074846,44.66199049,75.67464209
AT5G50960,28.92042765,67.49586967,113.2180743,114.3745898
AT2G31945,0.197562604,3.120029324,11.13874379,22.72912549
AT1G04420,128.5723429,130.3534776,134.0776621,191.1343985
AT1G11175,4.269932205,19.5025908,70.84293498,85.40968471
AT3G47250,18.20748108,31.09426665,56.54114433,74.37116651
AT3G26170,0.705199317,22.51448935,49.69691045,79.46222344
AT3G53890,128.8873691,58.10745882,69.46983089,51.25439555
AT4G39200,184.3249714,137.4474616,179.9925584,204.2730669
AT1G07140,43.4398549,84.22759387,81.06563223,106.4971581
AT2G39020,33.35875083,47.64916554,95.67738174,117.2044926
AT2G27500,3.857172746,25.52655676,37.65397913,52.91053506
AT4G24413,93.19734494,17.09957332,29.35346975,5.512048071
AT1G05385,37.2285465,81.61217172,114.1081567,116.5478425
AT2G37110,32.86944943,55.97437918,58.92774373,54.93735927
AT5G18380,197.7639231,135.0525985,139.7122726,97.22080696
AT1G19150,137.558442,82.73576149,96.45676895,92.85519442
AT5G61170,129.2837924,76.28122025,93.57396317,61.83906168
AT1G74060,77.86944305,116.5165053,97.08489179,110.9810183
AT1G33290,31.71221447,48.40574134,61.97286514,106.6122138
AT1G77000,9.626846217,14.02219555,23.3361032,40.52583938
AT1G01240,3.599193733,25.37657852,29.8838244,42.72981794
AT1G76650,1.488698788,10.31026738,12.39495127,42.79748751
AT4G17390,176.0800046,139.7569932,155.2806015,117.9108693
AT3G09820,108.6240067,67.11714838,68.27112594,39.07215606
AT5G02450,183.36998,115.7612018,117.3316199,95.83003504
AT1G03600,226.5022979,212.4791043,275.6035988,207.0320612
AT1G32090,2.982088606,24.21476496,37.96455034,62.12008754
AT1G08830,268.4060132,206.1591718,184.1319753,230.4889903
AT3G30844,9.16E-05,0.476211667,2.12546274,9.337351341
AT1G32920,8.52515434,19.71315165,28.68582272,57.08530353
AT4G37925,100.8478405,74.05437367,61.38459606,39.50992931
AT1G58200,10.03461623,39.1994696,50.64869192,77.00984936
AT1G78510,95.78225348,71.13110156,40.76277711,21.70957779
AT5G62790,96.32332934,72.06742085,51.97551256,28.80023812
AT4G34870,197.2129245,129.3187853,151.0142847,139.8687011
AT5G20520,10.81363467,19.3032243,28.84150214,52.24652117
AT3G27770,17.05582199,94.02272973,99.7065148,92.14570263
AT3G19800,56.55293454,56.21771071,92.91522012,143.08307
AT3G48420,159.0394435,135.3801907,144.6537907,125.8100987
AT4G04170,0.080395672,2.135685189,7.47522481,42.13930225
AT5G54870,10.04852223,17.95456022,30.10892972,44.59576278
AT5G55220,102.031461,42.11343065,45.46671177,25.39543139
AT3G24430,101.7149858,54.90560074,44.00491715,27.13336567
AT2G40420,2.016730865,21.39329848,47.08827103,66.89178306
AT1G23870,6.378218628,33.47810326,42.07264167,52.07163701
AT2G23120,145.154032,233.5901044,187.6673013,207.9395013
AT5G57040,128.8966888,142.8641326,182.8466077,207.8914673
AT1G02300,1.097242638,23.13262753,59.1810976,91.85992974
AT2G17240,54.00260754,46.77475295,68.22317974,133.3427895
AT3G01480,127.2889931,80.51831738,75.20088935,73.47552514
AT3G56090,85.18866026,161.3143605,156.3309476,124.353947
AT5G38520,111.2318416,100.021565,81.05270106,60.81375554
AT3G60210,41.05302077,56.74461975,100.5216924,126.8881482
AT5G27860,14.93708874,30.98023731,63.9873458,69.37614183
AT1G05190,360.7882102,325.5316982,330.9737979,390.1430638
AT1G20630,10.91258987,24.36376193,45.87923669,65.14811638
AT5G01920,73.50257421,81.68022942,106.8387165,149.1618776
AT1G09795,57.89349683,50.09136651,76.31798624,122.8440116
AT4G32470,127.9793767,119.555834,165.0027696,208.1523095
AT1G51650,102.865518,126.3306843,162.8208384,191.4619161
AT2G32150,7.305903185,79.50252634,91.39068276,70.86863166
AT3G24190,102.4513182,62.56057148,51.43153258,28.56844028
AT1G49032,2.321678743,26.62418409,82.58484687,80.1983124
AT5G05270,77.65284676,61.2786714,58.71570601,7.394772032
AT2G27580,73.91655276,92.36167751,66.48038207,56.85581739
AT1G02860,5.147145868,16.29174686,29.89973352,41.32971599
AT2G31490,125.3556933,123.7598559,99.26760831,77.58387046
AT2G27830,4.425974101,30.25860398,58.33273467,69.77976625
AT5G35100,44.53529266,46.05907635,77.81475468,120.7325699
AT1G69510,61.08183054,75.7841318,107.9713452,144.5094171
AT1G43890,21.54936477,49.40782882,55.86419158,58.85084698
AT3G10060,103.0896295,80.39290888,64.10303197,49.01978574
AT1G21580,10.10572341,34.63472363,48.06307206,80.3464886
AT2G47450,122.8919255,190.0083592,177.2241428,132.7073449
AT4G25130,415.6215306,345.6846638,389.8042907,409.9108746
AT1G69840,28.3352942,29.86301682,29.99477138,42.01513698
AT4G33490,3.93706893,4.296820282,18.47944013,72.0769175
AT1G27350,35.68921759,21.24309857,37.59356053,93.06700857
AT1G03475,128.1111294,82.04953552,86.22067948,81.2253961
AT1G44000,90.99762518,42.31594372,34.08666537,13.29264829
AT2G32920,21.06432122,27.92612393,36.68514502,101.2641451
AT2G02390,9.180230201,20.76409708,44.89041402,66.9218604
AT4G38060,59.78555461,88.62818337,82.26687292,80.28925225
AT4G24230,6.169202455,33.18738371,59.54409313,45.41671525
AT5G03285,127.529598,57.93950316,77.43680041,58.74631346
AT5G16660,42.34891216,73.0537582,110.1193476,131.1138519
AT3G25690,43.66255565,62.12814426,78.83436318,131.230591
AT3G07680,23.88881079,28.10295877,58.94196052,89.48728929
AT1G73655,131.1501394,95.53353649,162.030443,184.5111767
AT2G32870,78.92457861,66.3579515,120.50692,119.2575201
AT2G30260,13.70334861,25.90230246,51.62863409,77.08859107
AT1G78900,136.4857873,73.06935209,75.81071594,55.80485332
AT1G60260,15.80918407,16.76581278,23.10167656,95.9615485
AT2G36160,150.6727041,86.8293778,128.7194973,120.88984
AT3G54660,119.8775793,65.7657841,64.08320006,51.61920352
AT1G74970,183.6927805,115.0576559,190.2728316,187.6474429
AT5G61210,17.88398369,22.99344983,34.28765098,44.43186534
AT2G33590,193.204473,138.5399183,130.1157405,157.2312072
AT3G53260,83.06850392,54.52822714,48.50547001,9.087731598
AT4G37370,5.299567611,8.246459217,4.034444834,10.96731052
AT2G17380,20.28217346,36.76405049,60.52661767,70.15124474
AT3G12345,138.761209,134.6586695,171.0324876,178.6262714
AT5G20070,92.77098674,77.1211898,55.22878751,20.75785274
AT1G42960,107.7446174,90.18859939,157.1737543,153.3439028
AT4G02920,168.522883,225.0341234,218.2056801,213.2199564
AT4G11220,50.3644842,84.03555619,88.36872395,99.6494137
AT2G42330,2.696337831,14.83830484,32.79348841,55.9839946
AT5G14040,154.0263494,114.3000739,122.662525,84.10049747
AT5G42890,24.711463,21.92594292,44.85286867,89.54700093
AT1G61340,116.9668979,80.08444762,52.41150954,29.19077193
AT5G03210,95.34252901,72.12074004,31.14707099,16.67335508
AT4G14615,27.6740801,28.09257761,48.17343462,86.10545738
AT2G20230,26.0677675,50.82732916,76.76177272,104.3809027
AT5G08380,11.54554419,55.91889483,101.8350899,72.07508296
AT4G34140,5.445848257,20.2363503,22.96560644,32.41590943
AT1G29470,90.84455517,83.33973893,65.72524935,38.44908415
AT3G03920,53.27778796,46.9883459,80.84297534,111.6193109
AT5G67610,6.34652839,14.28450939,26.04402707,57.62693414
AT2G47610,178.5494668,238.0849894,175.6855687,168.9653669
AT4G11600,85.24395121,95.3796208,123.5850497,139.9398776
AT3G13310,33.49882253,37.77121506,47.23549047,39.29936549
AT3G15770,33.8535811,73.22000475,73.25830254,93.55300615
AT4G27260,1.010168588,12.27245368,23.59635851,29.18384868
AT2G43820,14.63275254,96.42435439,44.65813401,46.74723945
AT4G19170,46.59834942,79.57056202,91.73592415,59.39229277
AT1G66080,103.1692096,41.94410135,34.9428796,17.48747468
AT5G59440,5.032664844,8.486175783,17.64652563,41.41740635
AT3G01060,88.58234833,74.81085201,58.07691414,25.57848046
AT4G39330,79.80424747,86.27750982,51.29928587,24.59254942
AT2G20960,4.120200357,15.54713419,24.38314466,42.2184988
AT1G58360,23.56912149,76.13136593,110.1378574,76.75499176
AT5G47200,62.79207646,47.61049092,43.64510827,45.33445907
AT5G16360,0.300268017,1.69253398,5.852888961,19.7049015
AT2G02130,57.48721757,58.6220429,97.90593927,128.1175606
AT3G13277,3.14975705,22.66010737,31.28805486,63.30370813
AT5G06320,21.89906802,27.44546556,31.07413027,64.26513811
AT1G18060,141.1214768,112.4414911,116.2651519,87.4709374
AT5G63625,0.40209396,0.890517678,4.923509656,12.86607184
AT1G48920,76.12901586,117.7495449,90.84051419,161.1708252
AT1G29850,34.07688825,43.88276464,49.84061317,74.97531505
AT4G24820,38.49845162,51.23060014,63.69722917,98.42859136
AT2G17990,11.08014477,27.4123757,45.92004068,77.71435203
AT5G66590,2.106260659,34.62079375,71.96243033,78.66517016
AT4G25370,108.8650271,72.6573399,75.30285901,41.94542706
AT5G55190,72.85812947,63.15255171,121.9780997,139.1112069
AT5G14240,13.73890795,28.84157209,48.87785084,62.1351754
AT2G21130,17.56539919,24.83202765,32.83745427,39.91691235
AT3G56340,156.319461,80.82775075,117.8320698,87.75977579
AT1G80480,41.53787924,72.07193072,110.4800767,111.6730657
AT2G44100,38.7936635,42.24184216,64.38212771,81.95317017
AT2G30490,111.5588624,100.4550165,69.42269002,33.43359697
AT5G04810,21.5256407,35.24026261,52.86847825,107.0580935
AT3G59540,158.3832551,102.5929075,140.8185128,117.6466259
AT1G09780,87.56562339,33.68199378,25.84318087,13.08072547
AT5G57290,125.6928196,72.82836936,67.91538772,58.37535059
AT5G64240,45.10831757,88.30302282,119.6358117,69.96106839
AT4G29670,78.05668435,86.8063823,113.1527759,109.663664
AT4G27520,88.40827145,17.1203331,19.71533008,24.85743566
AT1G12240,36.38172226,60.91102305,123.4046174,86.28398389
AT3G55430,5.997182508,22.5239998,30.31298132,45.60346238
AT2G43460,174.1192301,92.23484119,122.1550703,107.6698038
AT5G11580,9.922250475,26.80355951,46.74378677,90.16138037
AT5G42850,20.50844227,22.80794498,45.74979044,73.64568333
AT5G58220,19.30153243,27.26134284,45.51261741,70.71287494
AT1G74320,85.4083749,19.84925833,14.07156197,7.247216608
AT1G17050,82.45294255,40.61083404,23.73804057,8.789754671
AT5G03990,99.34073803,35.66644145,23.52601059,23.69117682
AT3G23400,122.9960999,71.59087155,93.95857744,87.3733223
AT1G72660,54.01294295,48.5243571,51.30613651,53.43525481
AT4G17560,134.8048535,66.54401851,105.6369242,120.0341575
AT2G30140,9.511147159,15.46788101,14.54146999,21.86607678
AT1G07010,100.3691737,49.34373802,47.30224088,35.47427964
AT5G28840,129.883551,106.7797711,97.2065732,90.55546067
AT4G33150,0.856845254,5.249927706,35.84576811,47.81398729
AT3G22960,85.62933493,61.41294103,123.2707869,135.5297852
AT5G52970,77.41313152,114.4453172,116.9168809,130.6395274
AT5G23010,73.90795996,21.77195964,13.67134212,65.73999995
AT4G09830,15.21300699,20.44474153,41.80143578,64.17189586
AT1G78570,89.84518417,64.83695104,56.66359953,19.26383923
AT3G42790,30.52109323,51.77787946,66.41901764,82.27504582
AT1G08110,56.02528933,52.33948967,87.31358301,111.9773434
AT1G66410,11.81055417,35.45984898,42.07534438,78.60132382
AT1G10590,53.32282741,62.81566944,91.39963064,101.2260149
AT3G16910,98.1615381,43.83430449,30.62608671,16.3974929
AT3G08730,115.0469402,88.76951719,61.6384324,37.21534067
AT5G08280,97.90628635,68.23568418,57.98439723,33.01246021
AT3G23940,86.89663797,27.89794101,35.22667769,14.62471793
AT1G51110,89.13996352,62.98631199,57.62559875,35.79301018
AT3G25530,82.02008037,72.04904257,49.01044645,24.8054158
AT2G15290,87.12945375,47.94431243,50.37624428,23.02137931
AT4G15770,23.26408466,18.5134332,37.46960765,78.09726503
AT5G39740,160.5194026,126.2610793,126.8776712,106.173991
AT3G17210,46.09022348,42.06159422,70.06198278,116.5332216
AT1G78070,80.24411968,91.25087857,90.30450125,82.53634069
AT1G09570,11.40625217,59.45190949,74.32665483,84.52913988
AT1G29660,82.35940794,27.36003375,43.20023228,15.65851043
AT4G21210,104.3891898,48.25663583,60.99894853,60.19562375
AT5G51110,149.5300888,98.07085407,151.4630909,184.0383633
AT5G14440,11.32141504,23.86358654,36.22468126,77.99903793
AT3G07725,3.705898318,18.75800204,34.35592341,79.90244808
AT2G38400,1.48380199,10.84398297,34.08009723,35.59649177
AT2G45740,78.67209802,115.5359961,162.2416467,141.1566061
AT2G29670,12.52521732,60.39156175,88.13353836,49.77998508
AT5G13780,32.25212944,38.12025638,63.487936,93.65122547
AT3G11120,88.11738512,58.95887627,42.41512593,28.7962506
AT5G16970,42.28818684,32.87267859,30.36888621,28.59836142
AT2G22450,1.273765543,5.251954861,28.27060342,53.25266231
AT3G18890,87.2362469,41.78398075,41.63286613,23.96632072
AT5G17050,80.56145469,56.95783256,47.86189489,15.06365988
AT5G54760,37.75054555,30.19993568,45.28005576,77.30987141
AT1G41830,29.70397326,13.98981918,35.95378972,94.99671107
AT2G43020,29.2586508,68.98518152,54.81999596,54.75889037
AT3G59780,94.28001304,89.1531045,74.38778564,71.04624168
AT2G04039,84.96776978,37.03755279,33.55288647,16.20358796
AT5G47570,100.1465881,108.3902014,86.58763239,49.69963327
AT5G01520,6.071306062,18.04762389,30.69762043,40.36549213
AT3G27050,73.61962318,87.23741823,59.3349669,27.65854262
AT2G30520,71.49347482,110.3028981,70.55906163,40.35872277
AT4G09800,152.9973493,160.0045726,164.4644003,155.1232958
AT5G18660,80.68296431,38.95532149,33.66854471,10.99467153
AT1G18720,18.61381503,22.84927165,48.33655181,88.09360176
AT2G42690,93.81045667,75.40866615,57.22764894,36.17734129
AT5G46800,83.14185148,40.82860657,37.76240968,12.98470663
AT4G12340,14.63231453,26.6543022,52.37912462,85.48074382
AT5G05600,2.466547644,10.50454174,22.51742351,75.8552842
AT2G28840,3.120655794,6.528127833,23.10513547,56.37652057
AT5G47930,147.0660464,79.80688566,117.8624834,94.23225387
AT2G23600,94.3615024,50.23456198,39.03235518,28.98548097
AT3G17800,171.1526251,164.0097841,138.9567516,103.9271588
ATMG01380,130.2697916,51.29981533,73.23128643,93.27452134
AT5G10960,32.5623015,49.71109964,89.43545972,96.59813645
AT1G73030,11.48171708,20.39923842,30.04676298,41.93553677
AT1G70600,146.7181753,85.31652487,89.40464033,83.80042356
AT3G26900,70.59290829,64.9258362,79.23225548,129.9527907
AT3G05730,91.66210378,40.27403825,40.57360939,65.64621316
AT5G45350,111.9137382,152.0948315,142.99551,182.1011558
AT3G51670,13.124857,17.57655278,29.67389781,59.24284057
AT3G06380,7.187674565,36.65590757,51.51647692,74.5272987
AT2G27530,209.4369631,126.1682256,174.6619093,157.6688721
AT4G17530,84.7512286,91.12812357,68.72184359,66.2874317
AT5G65520,1.406013343,6.669506055,18.40225094,37.89325447
AT4G08870,94.89614125,54.08645236,42.03141602,48.5117439
AT1G75163,4.614302347,11.37846472,22.79179537,81.92236469
AT1G78150,28.03106308,38.74677965,60.40072613,87.29439095
AT1G21500,83.12374021,76.58103447,69.05772032,33.53931847
AT1G63800,10.89988207,36.25673117,80.89978641,77.57178512
AT4G34138,7.416583493,36.41095577,43.85532469,33.33585783
AT1G23490,119.0410175,155.4770905,125.0218033,90.79657939
AT1G78420,7.191486067,35.68171085,56.79967947,82.96570082
AT1G22850,159.9397816,117.2674505,144.1443132,133.4422913
AT5G65207,3.416902935,70.41890456,77.46402972,62.3472823
AT3G04090,22.03210703,38.16876617,59.7169783,74.95978842
AT4G31990,108.1060501,56.4407226,69.85833503,59.49684642
AT1G63940,78.17359278,24.13152815,20.45518234,7.715799757
AT2G38820,36.191749,76.43287553,98.83195488,98.12952625
AT1G18080,190.1895374,192.9766344,166.7572419,123.7855408
AT1G41835,0.018083948,0.454376995,3.391974834,18.58169375
AT5G04250,5.485397384,23.12660914,20.08298555,35.439578
AT3G28740,3.624762192,17.96779963,16.40696046,15.79306301
AT3G62950,4.79290935,25.10078866,85.76815142,41.38653591
AT3G15850,209.0630219,183.2126733,180.6674061,171.4125437
AT5G19590,22.31356305,30.43258903,50.60301262,97.5390475
AT1G01550,38.37577613,42.40703908,50.50187548,64.14355923
AT2G25110,28.29396592,28.11983998,50.24471938,92.61269383
