,exp1,exp2,exp3
AT5G58900,8.338921771,7.639137417,6.520244527
AT5G59430,8.759214433,8.249707338,7.870001925
AT5G60130,5.509306853,5.061078229,6.459998075
AT5G60850,8.722187264,10.13986137,9.960182914
AT5G61620,4.421463311,5.369845967,5.170063538
AT5G62000,10.47979976,10.3500154,10.3699769
AT5G62020,8.641894602,9.871447907,11.74982479
AT5G62320,2.960246452,3.119214433,2.099969193
AT5G62380,5.457812736,4.041863796,6.459630322
AT5G62470,8.228613706,7.329792056,7.060073166
AT5G62940,7.799738144,7.62962262,7.140078942
AT5G63260,8.270061613,8.309969193,8.269969193
AT5G64060,5.926272409,3.510508308,4.16990758
AT5G65130,2.371355488,3.250577623,3.999641874
AT5G65210,8.34915282,7.79962262,7.310009627
AT5G65310,8.980015403,8.989021892,7.720167511
AT5G65410,9.120369679,9.359861371,9.180038508
AT5G65510,2.118952578,1.440107823,1.580075091
AT5G66300,5.590369679,5.829899879,5.699961492
AT5G66700,5.540385082,5.789930685,5.700053911
AT5G66730,8.780338872,8.999630322,8.520011552
AT5G66940,6.850662341,7.279961492,7.230082793
AT5G67190,5.311709763,6.419799757,6.159909506
AT5G67300,10.1362416,7.701193753,9.250144406
AT5G67580,8.49004621,8.520215646,8.799959566
AT1G52560,2.700154033,2.807978894,13.1600154
AT4G27670,3.759984597,3.757116311,12.99032154
AT5G59720,4.319399272,3.937524498,13.70018484
AT5G12020,2.21979648,8.574266706,14.11008279
AT3G09640,2.33240291,3.896176712,11.91027726
AT1G53540,4.714867434,7.875291023,14.74002888
AT1G71000,1.384559368,4.345121588,10.99012515
AT5G12030,4.347963491,9.514089568,14.82000385
AT2G29500,4.427501393,9.294166585,14.70001925
AT4G25200,4.66499066,7.905067676,14.48003081
AT4G10250,6.250030807,6.275907154,13.94014055
AT3G46230,5.755391145,9.254336021,14.88005006
AT1G72660,5.061478714,6.024836627,12.30009435
AT2G46240,6.055006063,9.304074165,14.5898864
AT1G16030,7.390785567,7.905175499,14.61983249
AT1G74310,6.448271556,11.81218726,14.64993261
AT5G37670,6.903820011,9.383820011,14.33992491
AT5G51440,6.71583784,10.5028034,14.13998075
AT4G23493,6.101201455,6.88447465,12.68993454
AT4G21320,7.631386294,8.534074165,13.82010012
AT3G16050,6.287963491,11.45191001,13.92986137
AT1G21550,5.29164815,6.364366827,12.02985945
AT4G26270,4.882325894,6.393858519,11.40000963
AT1G02820,10.87678072,8.788837053,7.27915282
AT5G10695,7.301447907,8.244312916,13.83986907
AT4G12400,7.155575984,10.77258005,14.12001155
AT5G25450,7.164420739,10.03318848,14.16992876
AT5G52640,7.72743978,12.55164815,14.69001155
AT3G17110,2.230539114,2.584297513,8.159944163
AT3G20180,2.040585324,2.42362747,7.130159809
AT5G48570,8.386346148,12.50177138,14.8000154
AT2G32120,8.282310491,9.783481139,14.29992876
AT5G64510,6.883789205,9.343011339,13.24988062
AT1G17870,8.021617343,9.073619769,13.76993839
AT1G03070,8.179938387,8.144081867,13.43993454
AT1G56300,6.212372104,7.752225773,10.64039086
AT1G29720,9.379322256,8.938274834,6.699318405
AT3G07150,5.821771376,6.973126864,11.03007317
AT1G61340,3.873835414,6.363234687,10.55952635
AT5G55450,8.539815161,8.419068102,7.209112387
AT1G44414,5.629276046,5.16400485,10.35993646
AT3G53650,6.239507095,5.918636811,4.149247165
AT2G20560,7.885329532,11.34209484,14.05984789
AT2G47180,9.161093632,9.873288598,14.14001733
AT3G53230,7.25160194,8.292841903,11.98014633
AT3G08970,6.583049848,8.56320388,12.71966498
AT1G30070,8.414112673,11.08246452,14.27988833
AT1G56600,3.382834202,5.222926621,9.019894103
ATMG00630,6.030600728,6.421363189,8.190702774
AT2G36750,1.361355488,2.242526136,5.520256079
AT1G62560,10.03870613,9.19910661,8.039254867
AT3G27980,-2.431956215,-3.698652214,-1.949189403
AT1G35480,2.37260643,-2.417774227,0.470569921
AT3G09350,8.304559368,11.26227968,14.2197497
AT3G10020,9.492757185,11.28262626,14.68997304
ATMG01110,2.310123226,2.390338872,2.830916495
AT5G47160,2.581309278,3.432680169,6.910154033
AT3G12580,9.645760823,13.38123226,14.9800077
ATMG01220,4.862064038,6.200831777,7.280660415
AT1G54050,9.045375741,12.53146331,14.42995379
AT5G18340,5.312680169,7.05249533,10.29000578
AT4G03320,3.481355488,4.362102546,7.090323469
AT2G32690,5.491417101,6.412957428,10.24994801
AT3G20150,6.969676531,6.759422377,6.009191328
AT4G01390,9.69924524,9.209491692,8.549202881
AT5G27660,5.968952578,5.293458034,9.780003851
AT5G62550,7.179938387,7.139145118,6.02924524
AT1G67360,9.182957428,11.10254924,14.40984789
AT3G24500,9.86579163,13.6209627,14.87000385
AT5G62360,3.060477501,3.3704698,3.98080097
AT5G46230,5.808367253,4.747481565,1.479917207
ATMG00960,4.581032019,5.249899879,5.120870285
AT1G21100,2.624235899,5.370277259,5.729058475
AT5G42860,6.666010553,4.078205519,1.750023105
AT3G14200,6.796438567,10.97070855,11.8898633
AT4G02550,4.462110248,5.832580048,9.179934536
AT1G66080,6.944282109,9.721948514,12.24979013
AT1G07500,5.721124439,6.452757185,10.02999807
AT5G47830,8.292803395,10.11210255,12.84004428
AT5G08030,5.889830564,5.776665192,1.450194466
AT4G03810,1.002637237,-3.766249304,1.099691935
ATMG01060,3.670246452,3.830870285,4.960685446
AT2G25140,7.921509521,8.903003638,12.79974392
AT1G59980,4.931155245,5.68254154,8.980069315
AT1G33055,5.718490479,4.743350211,9.089990373
AT5G09590,9.093188477,11.16222577,14.04985367
AT5G35320,8.483604365,10.82209484,13.53982286
AT4G39675,1.561032019,2.230662341,3.090670042
AT5G15250,5.786595877,3.583019041,7.500231049
ATCG00270,10.76759709,9.213458034,13.69999037
AT1G32740,7.058274834,5.940061613,6.019231762
AT2G19310,9.453465736,11.70167896,13.88005776
AT3G12870,7.729707338,7.537358339,4.109909506
AT2G38465,4.408213221,3.251471012,5.16061228
AT5G11410,5.279306853,4.830038508,4.879187477
AT3G01410,7.49009242,7.549414676,6.789274121
AT1G03780,7.359214433,6.848906368,5.429449333
AT3G03520,6.330985809,6.972649363,10.40997112
AT5G54120,8.838952578,8.159214433,7.139395422
AT1G20190,5.064975256,8.2871735,4.61974007
AT4G13380,2.455440632,-0.496133779,4.519743921
ATMG00665,6.539645725,6.310785567,7.330681595
AT1G19940,6.299414676,5.919206732,4.889374242
AT1G26800,8.483558156,10.79194081,13.30980938
AT3G44050,6.379414676,5.999507095,5.359318405
AT2G15880,4.090569921,4.459553305,3.880845254
AT4G17250,6.44080097,6.96296513,10.80974392
AT2G05080,0.714839904,-2.626210795,2.289474363
AT4G26800,0.38160194,1.419645725,0.960768238
AT1G64220,5.005209583,1.901062826,3.280645012
ATMG00160,6.049768951,5.901047422,7.260591101
ATMG00650,6.829414676,6.451301576,8.140544891
AT2G21940,6.792772589,8.59197932,11.15993069
AT4G29770,5.750400485,6.012372104,9.090113599
AT4G15420,8.471062826,9.16278029,12.76979206
AT4G21270,6.949568708,6.669522499,6.049326107
AT3G07130,6.510723954,6.979337659,6.119310704
AT1G15100,6.54315767,8.588197817,6.249499394
AT2G21820,4.836780716,2.752510733,6.010294588
AT2G21640,7.979399272,7.590739357,8.550664266
AT1G78030,6.108105398,4.878467375,2.889751622
AT4G26290,2.625733294,-0.136719103,4.120001925
AT2G15790,6.790924196,7.391856094,9.800242602
AT4G29140,2.01325009,4.118590601,2.290783641
AT3G43970,2.269645725,2.040323469,2.46072973
AT1G06000,9.40915282,8.858089994,6.379772802
AT1G80660,2.910970406,3.539869072,3.370741282
AT4G12410,3.278706125,2.443111461,6.47990758
ATMG01200,6.05995379,6.031463311,7.930442844
AT2G07728,4.539630322,4.300084718,4.410762462
AT2G26760,6.42089339,6.998875561,5.539424303
AT3G15130,4.204131354,0.402433717,3.560250303
AT1G26380,0.975098483,4.281039721,5.629509021
AT4G15130,8.389168223,7.849260643,6.889437781
AT5G27480,0.309075804,-0.287912857,2.420300364
AT1G02700,3.672233474,5.121170649,6.640302289
AT1G48010,4.303037722,-0.208875561,1.249901804
AT2G21130,7.820723954,8.291494117,10.23035428
AT2G40230,7.460123226,7.537935962,4.859763175
AT1G05920,2.620831777,3.162649363,6.599838266
AT4G37670,7.200030807,7.218837053,5.709497468
AT3G53250,2.197258218,0.422418313,3.560269557
AT4G19430,9.119815161,9.001486416,10.93042359
AT5G07330,5.919753548,5.761617343,7.860388933
AT4G09150,9.360955003,9.982533838,13.26988062
AT1G13650,11.10836725,10.04926064,9.089518648
AT3G25650,2.328736932,1.512764887,5.100042359
AT1G26840,5.750030807,5.767751122,2.849851744
AT3G27120,6.17004621,6.198690722,4.499539827
AT3G63240,6.87919903,6.357481565,3.090088569
AT1G10050,5.77070855,6.232194966,9.080086643
AT1G09200,11.38992298,11.33896798,9.999478214
AT4G29050,6.459876774,6.378675319,4.659562932
AT1G36030,-0.141678957,-1.227304428,2.27009242
AT2G26790,1.581170649,2.34089339,3.5004698
AT1G01940,8.210862583,8.77164815,10.91026956
AT3G12050,10.41244912,12.00174827,14.2700077
AT5G07820,4.930569921,5.297712614,2.329834415
AT1G11300,6.581093632,7.289545604,6.699310704
AT4G34510,3.678952578,3.0009396,4.220589175
ATMG00640,6.860200243,6.990955003,8.23051986
AT4G34750,6.269599515,6.007797332,3.150864509
AT3G52710,3.874513158,6.797042572,2.960662341
AT3G22090,5.650955003,6.271917707,8.760146331
AT1G14200,8.194590175,11.17118605,12.70960914
AT1G74300,7.759984597,7.749268345,6.799422377
AT4G26780,8.020292662,8.212387507,11.31001733
AT5G10400,10.0699846,10.058606,8.249591813
AT3G13370,2.995579261,0.132865008,3.850084718
AT2G27420,10.10758169,8.538721529,6.879803608
AT4G14270,9.212618556,10.91155573,12.93004814
AT2G35710,6.92844427,5.917535477,2.720279184
AT2G30925,2.533746272,-1.518629109,0.260358126
AT3G04010,2.960354275,3.189784354,2.910737432
AT2G16730,4.161340085,5.026726805,0.780360051
AT4G23885,7.039584112,6.772456822,9.960059688
AT5G08640,9.988582899,9.068798545,7.509661128
AT1G23910,1.206595877,-0.997327533,2.470152107
AT2G45800,6.678151608,5.478174712,3.109955716
AT4G27657,5.462695572,7.211871497,9.639842116
AT3G02120,8.04009242,8.099430079,7.359391571
AT5G59870,11.86015403,11.95913742,10.83945703
AT1G08310,1.965098483,5.267789631,2.400581473
AT3G12510,2.342680169,4.081116737,5.530200243
AT1G02800,7.899738144,7.728367253,5.609701562
AT1G51850,1.209784354,1.073042146,5.01945896
AT5G67480,7.678521286,6.720901091,7.890589175
AT5G10390,10.18006161,10.21843657,8.189655352
AT1G07350,10.82368138,13.21113984,14.69000193
AT4G10120,11.75864451,10.87909121,9.699584112
AT1G53885,2.182664766,3.907843542,1.110793268
AT5G53400,8.971093632,9.682325894,12.69989218
AT5G12110,10.60303444,12.57144791,14.44998845
AT3G43040,0.091524924,1.081386294,2.880246452
AT5G49700,5.052880412,6.921655852,9.06990373
AT1G66510,7.190539114,7.542348999,10.58996534
AT2G36460,10.13255694,11.79167125,13.95996727
AT4G04300,-1.791386294,-2.687573985,0.460129002
AT5G65870,7.64929145,7.189137417,6.069524424
AT4G36580,5.128228624,3.979037296,2.730820224
AT5G50315,7.1890604,6.577766526,3.680040434
AT4G03930,4.54420837,0.791586537,2.850340797
AT2G37030,7.155070953,3.95929145,3.040182914
AT5G47610,9.641401698,10.55229509,13.52982671
AT3G45730,5.591401698,6.499222135,5.489401198
AT4G15830,8.939399272,8.54929145,7.629485916
AT2G24160,7.879537902,7.57886786,6.109586037
AT2G06310,3.696965556,1.732510733,4.989251016
AT1G36940,3.688967981,3.01990758,2.900733581
ATMG00670,6.648983384,5.991763674,8.28032732
AT4G07840,2.382572346,4.049815161,3.809303002
AT2G14300,-1.043715466,3.027912857,0.319888326
AT3G25230,10.25240291,11.81167125,13.97996534
AT2G41160,8.911432504,9.842087143,12.54992491
AT2G02680,1.944913643,5.130608429,5.919535976
AT2G35170,7.248659915,6.378344148,4.22985752
AT5G41780,5.067704913,3.578806247,2.029809385
AT3G44080,2.910785567,3.417774227,0.530816373
AT2G29940,6.230600728,6.619738144,6.27934151
AT5G05270,8.620600728,9.008929473,7.619512872
AT3G04710,7.981109035,8.702171861,11.51992491
AT4G14610,6.989707338,6.798598302,4.979666904
AT4G15680,6.960446695,7.252110248,9.990050061
AT1G51380,5.946996362,4.001016616,5.320550667
AT5G58150,7.160338872,7.378559794,5.509636098
AT5G09930,4.086688297,1.942834202,5.620001925
AT1G72920,6.748197817,5.580269557,5.92938772
AT5G58590,9.651586537,10.68171746,12.91005776
AT5G26970,3.035070953,-0.157435355,3.170078942
AT5G23480,5.751170649,6.512010127,9.119980746
AT2G10460,-2.495887327,0.171078229,1.569782429
AT5G58787,8.979845967,8.882441418,12.04993839
AT1G49230,6.21915282,5.668521286,3.75080097
AT3G49580,6.788274834,5.667743421,2.740500606
ATMG01360,8.21990758,8.160662341,9.020535264
AT1G17600,6.629122014,6.058528988,4.1497651
AT3G60420,6.189137417,5.629553305,5.049478214
AT4G03270,6.978921771,6.278151608,3.879940312
AT2G36030,2.762865008,4.621347786,6.369984597
AT1G53260,6.659430079,6.288290237,4.069824788
AT3G12955,3.557319831,1.823026743,5.749817086
AT2G11490,3.562556943,5.219029594,3.959460886
AT4G16010,-0.424716678,2.997851244,0.210450546
AT4G29710,2.598059188,1.338844755,-0.159239464
AT1G20030,5.328490479,4.350438993,4.920623832
AT4G36370,-0.105209583,2.99759709,-0.119474363
AT4G21323,4.552141055,5.941786779,8.259878699
AT1G59950,3.876364828,1.52287271,5.24992876
AT1G60960,7.989784354,7.850023105,7.880648863
AT2G36220,6.671925409,7.921971619,10.47979398
AT5G46740,7.969722741,7.78802068,5.219917207
ATMG00690,8.479676531,8.270685446,9.160525637
AT4G35720,5.670677744,6.11009242,6.229320331
AT3G29810,7.550385082,7.801794481,10.13014633
AT1G32090,7.180616131,7.581709763,9.800154033
AT3G59370,2.612341297,4.130477501,4.749281823
AT1G21240,1.015252515,4.419899879,4.289589888
AT4G00970,6.599614918,6.348844755,4.849639949
AT3G04980,5.499183627,4.968105398,2.509949939
AT5G66500,3.9809396,4.590023105,4.619326107
AT5G11680,9.61,9.612156458,12.41003081
AT3G05360,2.002171861,3.411047422,4.770204093
ATMG01210,6.960369679,7.200123226,7.360600728
AT1G20350,5.040261856,5.211563432,7.240238751
AT4G02980,8.41080097,8.931609642,11.02016559
AT5G27190,-0.326426441,1.991301576,3.679713114
AT2G45280,6.559599515,6.29957641,5.749462811
AT3G26040,5.739738144,5.568413463,3.509770876
AT1G35183,3.184115951,-0.628790843,0.939840191
AT1G36020,2.86990758,2.812094845,5.530063538
AT1G17300,4.759661128,4.537874349,1.780007702
AT4G03400,9.087073379,7.190300364,7.580621907
AT4G26680,6.428921771,5.728220922,3.419946089
AT4G23570,9.732510733,11.36159424,13.42987677
AT5G65390,8.240277259,8.421032019,9.760392783
AT4G29630,3.698675319,2.842472225,6.05
AT3G57220,8.000446695,8.288975683,6.959559081
AT2G35960,10.2895225,9.979160522,8.889572559
AT4G27170,0.882926621,2.781239963,4.38936654
AT1G33420,6.247412251,4.569337659,3.710700849
AT4G31840,9.270631534,9.67919903,8.639499394
AT1G59630,5.467843542,4.068567496,2.209965343
AT2G39530,2.328182414,1.152811097,4.799838266
AT4G17470,6.159784354,6.018043785,3.479921058
AT1G50040,7.116472651,4.83202553,7.460248378
AT4G05070,9.183542752,11.4809627,12.72995957
AT5G01110,5.889183627,5.357897454,2.630086643
AT1G73600,12.6290604,12.01968423,11.60948784
AT5G10230,3.941170649,4.697373742,1.290660415
AT5G24550,1.03489824,4.210184839,4.449938387
AT3G45090,3.404682594,6.437758824,3.529865221
AT5G43180,6.758921771,6.057866647,3.290161734
AT5G15510,6.749722741,6.568852456,5.079649576
AT4G26660,6.530030807,6.549345361,5.699503245
AT1G17900,-2.640723954,-3.10990758,-2.98936654
AT2G33590,9.300184839,9.422133353,12.18998845
AT5G65360,11.90016944,12.00917593,10.93953598
AT1G67330,7.849122014,7.279499394,6.629528275
AT4G20790,3.775502245,0.862695572,4.359934536
AT3G09440,10.49394324,13.05083948,14.1398941
AT3G22570,2.09315767,4.141401698,5.959759324
AT4G26950,6.269753548,6.107674106,3.090136704
AT5G23400,6.289722741,6.108451971,4.099780503
AT5G14900,1.00579163,4.75877544,3.170144406
AT5G19875,8.370015403,8.381840691,10.77013478
AT4G14400,9.891186052,10.65793596,7.979851744
AT1G07880,6.658890965,5.937966768,3.300111674
AT1G28170,0.804636384,3.810346574,4.259932611
AT2G17080,2.957704913,1.469499394,0.820693147
AT4G07515,2.238783142,1.452641661,4.879356913
AT2G29330,5.757335234,4.031424803,5.879347286
AT5G14640,9.37910661,8.799422377,8.04955138
AT5G25750,1.143635172,3.499676531,3.08037738
AT3G51240,10.35922984,9.859083505,8.669630322
AT4G25340,8.629722741,8.45216416,11.26002118
AT4G29700,7.040030807,7.059098909,5.889568708
AT1G72670,5.651170649,6.40806689,3.899807459
AT1G27090,8.751494117,9.721447907,11.60010975
AT4G22670,10.37050831,10.70184839,13.10006931
AT2G25060,10.09020024,10.21928375,9.289516722
AT3G61930,3.547273621,1.78254154,5.080017329
AT2G43570,5.68,5.680670042,6.5492953
AT5G12940,8.289984597,8.278482778,6.309755473
AT2G23720,0.922972831,2.849976895,2.820385082
AT5G58770,9.810862583,10.37204093,13.01991528
AT1G09140,9.980184839,10.10207944,12.79999807
AT2G24100,8.121447907,9.062125651,11.81968038
AT1G24090,3.380354275,3.609607217,3.100654639
AT4G35510,7.219784354,7.078482778,5.109778578
AT5G52950,6.388844755,5.638367253,3.519930685
AT3G02140,6.485794907,3.76193311,6.270231049
AT1G47360,4.118367253,3.06051601,3.729397347
ATMG00710,4.567627896,3.029068102,1.820679669
AT5G59700,6.249984597,6.238089994,3.759913357
AT1G29610,4.939861371,4.850084718,4.959385795
AT1G34340,7.729630322,7.489715039,7.119464736
AT4G08610,4.068967981,3.400569921,4.139356913
AT2G30000,9.379707338,9.191863796,11.61013285
AT1G26400,0.460723954,0.932302789,3.919715039
AT2G45500,3.075067676,6.359838266,6.149986522
AT3G46940,9.180600728,9.568983384,8.249580261
AT3G60650,3.907304428,2.158875561,0.700627683
AT1G52260,7.269522499,6.959776653,6.669462811
AT1G15830,6.017057975,4.112526136,7.390007702
AT2G37040,10.79978435,10.65929145,9.739553305
AT1G28590,4.392125651,5.769237538,4.77948014
AT1G31335,8.411571134,9.431840691,11.81986907
AT4G27460,3.547781929,2.111463311,4.010361977
AT3G09540,7.559568708,7.279722741,6.919472438
AT1G49870,2.095021466,5.347943663,2.679886401
AT1G35143,0.262695572,2.009537902,1.41049483
AT5G28510,3.666965556,1.700138629,1.880594951
AT5G65010,11.84,11.83973044,11.48944933
AT3G53320,6.750908793,7.338721529,5.679638023
AT4G32870,5.800877986,6.368328745,4.199759324
AT3G29265,5.617966768,4.30051601,4.969437781
AT3G43160,4.020554518,4.381309278,6.080246452
AT1G76960,4.719815161,4.598282535,2.369865221
AT1G68420,2.337165798,0.50051601,1.170552592
AT1G31280,6.483003638,8.431393996,10.23972659
AT1G76590,6.010616131,6.409969193,6.370571846
AT5G27230,5.700077016,5.749145118,4.63957641
AT1G27790,2.138552093,1.200485203,1.829403123
AT1G13200,5.55430079,1.861910006,4.339969193
AT2G31725,5.957874349,4.581247665,6.200408187
AT3G10930,4.69755088,3.112179563,5.939345361
AT4G16310,2.071401698,2.980877986,4.120294588
AT5G03340,8.381817586,9.561802183,11.89981324
AT5G53770,4.190477501,4.500015403,4.520567996
AT2G48140,1.881478714,2.842064038,5.519603366
AT5G01180,6.749399272,6.362510733,9.619801683
AT5G49590,-3.185070953,0.007735719,-2.930023105
AT1G19640,7.06835185,5.999460886,5.299638023
AT3G02040,4.46315767,6.507812736,3.670602653
AT4G08190,1.649537902,1.352033232,3.990057762
AT3G17615,9.142664766,10.87134008,12.60989218
AT5G66110,5.750261856,5.920477501,6.540485203
AT4G04490,-0.197858945,1.190015403,1.210440919
AT4G02800,8.12915282,7.579214433,6.559632247
AT2G16750,5.85990758,5.798005276,3.209988448
AT2G16200,0.778813948,0.012587749,3.369416601
AT3G15550,5.948767738,5.148374955,3.039971119
AT4G21990,11.67705798,9.768590601,7.94033117
AT5G24340,4.174020254,6.780284961,7.150077016
AT3G23990,10.66107823,11.36165585,13.51003658
AT4G19730,2.332787992,4.14051601,4.810225273
AT3G19180,1.442279684,2.920924196,4.120159809
AT5G17220,7.459661128,7.238875561,5.779690009
ATMG01130,7.52910661,6.950662341,7.810496755
AT2G40310,4.109676531,3.899614918,3.399503245
AT2G15700,2.724932324,-0.55919903,0.480329245
AT5G24330,4.381817586,5.557820437,2.729909506
AT4G39860,8.459507095,8.139876774,7.979460886
AT4G34950,4.879306853,4.430107823,4.570591101
AT1G04770,10.84659588,8.639006489,7.350483278
ATMG01090,7.709892177,7.640354275,8.100523711
AT5G56030,11.43309606,13.44100891,14.74995186
AT1G66440,6.176195392,3.709499394,3.059976895
