GeneID,60mins,240mins,480mins,720mins,1440mins,2160mins,3600mins
AT4G33565,5.995,10.18,8.771,10.761,11.119,13.96,16.993
AT4G33580,61.016,67.89,64.529,62.239,50.814,52.513,50.66
AT4G33585,0.062,0.132,0.028,0.054,0.028,0.152,0.198
AT4G33590,0.24,0.2,0.169,0.098,0.015,0.028,0.032
AT4G33600,0.016,0,0,0,0,0,0
AT4G33610,1.202,170.555,69.969,85.45,40.142,97.993,101.485
AT4G33620,2.984,3.463,2.992,3.825,4.006,4.748,5.634
AT4G33625,42.013,82.953,87.298,86.1,91.005,91.871,84.727
AT4G33630,24.45,22.965,25.101,25.238,27.297,28.527,29.092
AT4G08795,0,0,0,0,0,0,0
AT4G33640,45.895,47.83,43.402,45.083,40.228,34.658,34.026
AT4G08805,1.014,2.046,0.359,1.18,0.192,0.48,0.538
AT4G33650,14.474,13.753,14.293,13.802,14.929,15.264,15.729
AT4G33660,9.329,6.94,7.299,7.579,6.687,6.629,6.543
AT4G33666,1.378,1.422,2.117,1.82,1.778,1.017,1.034
AT4G08815,0,0,0,0,0,0,0
AT4G33670,20.398,24.827,32.341,28.486,27.732,29.631,29.928
AT4G08825,0.13,0.036,0.082,0.162,0.042,0,0.091
AT4G33680,64.461,43.455,41.68,29.732,18.566,14.454,12.7
AT4G33690,8.192,10.014,9.256,9.366,11.419,12.011,14.192
AT4G33700,13.71,19.828,18.712,19.388,19.789,20.045,20.136
AT4G33710,0,0,0,0,0,0,0
AT4G33720,0,0,0,0.048,0.051,0.05,0
AT4G33730,0.424,0.068,0.246,0.434,0.038,0.036,0
AT4G33735,0,0.916,0,0,0,0,0
AT4G33740,57.899,59.385,54.908,58.907,56.7,51.343,39.051
AT4G33760,24.407,12.287,10.207,8.503,9.862,9.306,9.502
AT4G33770,1.479,1.885,2.471,2.377,2.35,2.489,2.655
AT4G08835,0.058,0.134,0.136,0.158,0.055,0.184,0
AT4G08845,0,0,0,0,0,0,0
AT4G33780,12.938,15.462,16.98,16.146,15.202,15.829,15.264
AT4G33790,2.062,2.839,2.443,2.252,1.36,0.83,0.324
AT4G33800,0.293,0.635,0.636,0.46,0.298,0.152,0.097
AT4G33810,1.09,1.539,1.48,1.433,1.129,1.241,0.617
AT4G08855,0,0,0,0,0,0,0
AT4G33820,0.014,0,0,0,0.012,0.014,0
AT4G33830,0,0,0,0,0,0,0
AT4G33840,0,0,0,0,0,0,0
AT4G33850,0,0,0,0,0,0,0
AT4G33860,0,0.01,0,0,0.012,0,0
AT4G33865,128.803,78.729,73.698,63.861,46.038,49.773,43.282
AT4G33870,0.05,0.104,0.032,0.044,0.033,0,0.02
AT4G33880,0.137,0.016,0.016,0.03,0.016,0.036,0
AT4G33885,0,0,0,0,0,0,0
AT4G33890,13.448,14.417,15.588,14.799,13.931,16.553,17.821
AT4G33900,0,0,0,0,0,0,0
AT4G33905,9.988,16.474,5.675,4.653,1.224,1.561,0.834
AT4G33910,20.296,23.151,22.082,23.203,25.138,26.751,26.127
AT4G33920,18.316,22.236,20.072,21.666,20.755,20.345,23.043
AT4G33925,1.285,1.47,1.264,1.04,1.276,0.802,0.686
AT4G33930,0.379,0.457,0.187,0.3,0.619,0.599,0.665
AT4G33940,16.258,20.412,21.464,24.008,25.229,27.878,32.596
AT4G33945,15.448,17.686,18.311,17.146,13.91,15.934,15.987
AT4G33950,30.143,40.727,47.971,47.645,58.811,57.228,51.24
AT4G33960,13.335,19.484,21.457,14.334,10.783,8.98,10.709
AT4G33970,0.142,0.209,0.146,0.37,0.436,0.948,1.211
AT4G33980,2.444,2.902,5.363,5.096,9.793,7.944,8.573
AT4G08865,0,0,0,0,0,0,0
AT4G33985,2.708,2.33,2.663,2.672,3.12,3.834,3.915
AT4G33990,0.844,0.526,0.552,0.539,0.552,0.488,0.692
AT4G34000,142.528,176.5,164.33,219.244,232.842,226.483,166.817
AT4G34020,22.543,19.45,24.814,26.966,36.936,34.623,37.95
AT4G34030,41.999,88.467,134.416,151.779,243.026,213.711,228.273
AT4G34035,0,0,0,0,0,0,0
AT4G34040,20.908,20.953,18.004,17.093,14.297,15.021,14.424
AT4G34050,223.132,276.593,223.448,190.255,154.225,143.548,108.397
AT4G34060,0.018,0.015,0.048,0.075,0.084,0.124,0.084
AT4G08885,0,0,0,0,0,0,0
AT4G34065,0.152,0,0,0,0.145,0,0
AT4G08915,0.084,0,0,0.074,0,0,0
AT4G34070,21.286,24.457,25.413,24.431,22.431,27.864,30.862
AT4G34071,0.182,0.043,0,0.042,0.042,0.042,0.132
AT4G34090,17.098,13.933,12.158,9.087,4.559,3.268,2.41
AT4G34080,0,0,0,0,0,0,0
AT4G34100,46.892,58.093,58.285,61.549,69.363,76.888,88.016
AT4G34103,0,0.398,0.13,0,0.208,0.066,0.064
AT4G34110,216.245,198.651,206.525,204.459,230.44,232.373,245.589
AT4G34120,61.748,40.392,40.899,38.046,34.998,33.706,36.404
AT4G08925,1.31,0.659,0.772,0.764,0.437,0.536,0.646
AT4G34131,8.988,11.25,14.075,18.018,25.648,26.657,28.221
AT4G08935,0,0,0,0,0,0,0
AT4G34135,12.519,13.864,19.2,23.657,32.392,24.209,22.718
AT4G34138,14.523,21.945,28.983,34.814,49.896,40.416,42.404
AT4G34139,0,0,0.029,0,0,0,0
AT4G34140,7.321,8.239,8.307,10.466,14.598,14.496,15.173
AT4G34150,26.638,21.605,23.292,25.901,32.697,37.934,46.852
AT4G34160,12.276,8.572,9.075,7.964,6.476,5.279,4.895
AT4G34170,0,0,0.024,0,0.05,0.028,0.03
AT4G34180,26.962,28.529,38.163,46.948,55.305,71.49,86.438
AT4G34190,166.545,124.188,118.706,81.1,47.698,38.471,35.506
AT4G34200,48.136,33.407,32.382,31.764,33.215,30.941,29.312
AT4G34210,0.182,0.043,0.041,0,0,0.047,0.04
AT4G34215,20.585,20.395,18.061,20.264,18.112,17.958,16.739
AT4G34220,30.181,19.729,17.886,14.632,13.839,10.477,9.184
AT4G08955,0,0,0,0,0,0,0
AT4G34230,86.558,144.964,112.371,112.71,97,123.066,119.672
AT4G34240,34.081,27.714,26.125,20.024,15.414,13.552,11.523
AT4G34250,66.444,51.707,49.971,41.413,36.557,38.8,35.115
AT4G34260,46.431,39.109,29.636,27.373,24.473,22.668,26.642
AT4G34265,24.096,18.868,19.198,16.458,13.264,10.162,11.078
AT4G34270,16.76,16.168,15.954,16.205,16.802,15.614,16.243
AT4G34280,11.71,13.525,14.235,14.524,15.558,16.224,15.916
AT4G34290,51.256,18.323,16.758,10.503,8.969,7.473,6.184
AT4G34300,0,0,0,0,0.073,0.102,0.051
AT4G34310,6.284,6.502,6.764,7.428,7.901,8.023,9.131
AT4G08965,0,0,0,0,0,0,0
AT4G34320,0.544,0.824,0.818,1.341,0.984,1.119,0.876
AT4G08975,0.11,0,0,0,0,0,0
AT4G34330,0,0,0,0.018,0,0,0.018
AT4G34332,0,0.022,0.02,0,0,0,0.046
AT4G34340,1.986,1.941,1.856,1.622,1.542,1.466,1.454
AT4G34345,0,0,0,0,0,0,0
AT4G34350,164.11,142.847,159.548,158.389,144.815,161.32,165.805
AT4G34360,1.51,0.708,0.664,0.648,0.392,0.398,0.419
AT4G34370,12.232,14.535,14.772,16.861,17.86,20.77,21.566
AT4G34380,0.054,0.375,0.406,0.663,2.017,3.023,4.598
AT4G34390,8.291,9.256,9.197,10.226,11.506,11.162,12.997
AT4G34400,0.167,0.222,0.216,0.137,0.084,0.07,0.026
AT4G34410,0.036,0,0,0.014,0,0,0.016
AT4G08985,0,0,0,0,0,0,0
AT4G34412,6.213,4.434,6.02,5.982,9.779,10.489,9.584
AT4G34415,0,0,0,0,0,0,0
AT4G34419,1.792,0.911,0.831,0.655,0.565,0.43,0.564
AT4G34420,2.249,1.766,1.309,0.798,0.746,0.806,0.56
AT4G34430,10.519,9.433,9.161,9.437,9.575,10.026,10.822
AT4G34440,0.02,0.018,0.025,0.032,0.008,0,0
AT4G09005,0.182,0.044,0.084,0,0,0.092,0.052
AT4G34450,96.239,95.444,95.596,90.963,88.19,88.796,93.47
AT4G34460,32.876,32.553,33.88,33.999,39.343,42.22,50.708
AT4G34470,0,0.068,0,0.033,0.111,0.076,0.044
AT4G34480,19.468,35.416,35.225,37.154,32.441,33.262,35.729
AT4G34490,52.496,58.299,53.579,49.252,32.014,34.129,31.676
AT4G34500,7.42,8.19,8.081,7.115,6.92,6.649,6.082
AT4G34510,0.332,0.149,0.25,0.123,0.022,0.024,0.041
AT4G34520,0,0,0,0,0,0,0
AT4G34530,0,0,0,0,0,0,0
AT4G34540,2.014,2.601,3.2,3.45,4.316,4.332,4.847
AT4G34550,0.041,0.013,0,0,0,0.014,0
AT4G34555,23.205,16.269,18.515,16.03,11.937,13.252,11.834
AT4G34560,10.04,10.965,12.66,12.294,12.989,12.088,11.127
AT4G34570,5.003,3.143,3.141,2.117,1.497,1.509,1.372
AT4G34580,1.236,0.574,0.508,0.546,0.231,0.048,0.108
AT4G34590,5.95,8.621,6.883,7.626,8.161,10.557,10.168
AT4G34600,13.489,14.044,13.142,12.142,17.32,16.325,14.144
AT4G34610,14.468,11.724,7.768,5.83,4.466,4.661,4.033
AT4G34620,599.913,486.414,469.311,430.112,351.957,339.31,297.16
AT4G34630,18.221,13.883,13.174,11.236,7.973,8.194,6.773
AT4G34640,75.874,71.602,60.328,53.389,44.644,44.945,42.251
AT4G34650,14.375,17.983,16.428,15.219,9.695,10.092,7.814
AT4G34660,18.226,18.123,14.599,14.945,14.79,15.506,16.062
AT4G34670,219.056,134.353,140.343,137.82,132,135.001,126.823
AT4G34680,7.233,6.501,6.946,7.364,5.868,7.236,7.458
AT4G34690,0.036,0,0,0,0,0.035,0
AT4G34695,0,0,0,0,0,0,0
AT4G34700,78.469,70.114,75.46,63.543,49.75,45.218,39.191
AT4G34710,530.617,608.435,679.836,654.231,518.085,379.046,290.833
AT4G09015,0.092,0,0,0,0,0,0
AT4G34720,139.528,110.374,103.06,82.749,58.53,55.178,54.657
AT4G34730,31.27,17.904,16.306,11.564,6.656,6.585,6.411
AT4G34740,13.011,8.094,9.253,6.784,5.83,6.3,6.595
AT4G34750,3.498,4.982,4.887,5.923,6.509,6.559,4.565
AT4G34760,66.9,63.377,61.521,65.647,47.514,42.383,28.34
AT4G09025,0,0,0,0,0,0,0
AT4G09045,0,0,0,0,0,0,0
AT4G09055,0,0,0,0,0,0,0
AT4G34770,10.05,11.636,10.088,12.064,9.735,10.69,7.862
AT4G34780,0.053,0,0.152,0.052,0.105,0,0.063
AT4G34790,1.84,3.845,2.99,1.894,1.494,1.336,1.328
AT4G34800,3.041,3.3,2.658,1.988,1.103,0.511,0.586
AT4G34810,2.761,2.665,1.797,1.325,0.591,0.416,0.33
AT4G34830,45.864,25.889,23.367,17.852,14.186,10.928,11.358
AT4G34840,6.586,4.447,4.607,3.983,2.788,2.804,2.66
AT4G34850,0.189,0.412,0.182,0.208,0.188,0.182,0.192
AT4G34860,15.995,20.013,25.813,27.373,28.436,26.624,27.382
AT4G34870,376.861,267.171,268.733,250.407,204.202,187.425,158.177
AT4G34880,0.629,0.448,0.394,0.35,0.205,0.302,0.276
AT4G34881,3.514,4.535,6.529,6.475,13.858,15.453,20.999
AT4G34890,23.854,41.508,38.762,44.453,53.385,56.705,63.195
AT4G34900,19.268,17.812,16.522,13.427,11.41,7.784,5.747
AT4G34910,5.224,2.994,3.652,4.194,6.295,6.037,7.012
AT4G34920,26.88,32.63,32.072,31.381,29.559,34.897,36.085
AT4G34930,0.162,0.186,0.105,0.124,0.166,0.138,0.092
AT4G34940,0,0.018,0,0,0,0,0
AT4G34950,3.839,3.203,2.261,1.444,1.791,1.433,1.515
AT4G34960,12.927,12.307,10.476,10.197,7.693,7.522,5.912
AT4G34970,29.685,41.948,53.645,59.11,89.659,103.242,107.902
AT4G34975,0,0,0,0,0,0,0
AT4G34980,17.316,18.913,21.43,21.886,23.052,20.095,15.957
AT4G34990,3.548,5.024,3.529,3.292,3.622,3.554,3.902
AT4G35000,88.377,67.345,64.225,60.421,61.923,54.544,56.602
AT4G35010,0,0,0.014,0,0,0.008,0
AT4G35020,12.439,11.572,13.18,13.502,14.229,12.682,11.463
AT4G35030,0.766,0.846,0.438,0.419,0.458,0.359,0.234
AT4G35025,0,0,0,0,0,0,0
AT4G35040,12.947,10.674,11.923,12.184,10.969,11.828,12.492
AT4G35050,4.723,2.349,2.532,2.668,3.072,3.68,4.473
AT4G35060,33.264,37.7,28.581,30.306,19.183,19.149,13.271
AT4G35070,6.324,10.223,9.059,10.903,8.011,8.248,6.546
AT4G35080,22.797,21.202,21.732,19.846,19.447,19.905,19.97
AT4G35090,379.75,346.651,451.159,398.778,470.249,428.252,456.163
AT4G09065,0,0,0.046,0,0,0,0
AT4G09075,0,0,0,0,0,0,0
AT4G09085,0,0,0.102,0,0,0,0
AT4G35100,1596.487,1560.793,1415.021,1396.318,1164.633,1079.892,1005.937
AT4G35110,6.714,7.958,6.77,7.418,6.888,5.768,4.527
AT4G35120,0,0,0,0,0,0,0
AT4G09105,0.132,0.124,0.119,0,0.127,0.129,0.324
AT4G35130,0.678,0.365,0.364,0.406,0.359,0.376,0.413
AT4G35140,6.355,6.569,6.45,7.023,6.663,6.89,6.201
AT4G35150,0,0,0,0,0,0,0
AT4G35160,20.649,24.015,22.763,22.277,21.791,23.773,9.598
AT4G35165,0,0,0,0.026,0,0,0
AT4G35170,0,0,0,0,0,0,0
AT4G35180,0.078,0.026,0.044,0.044,0.055,0.128,0.097
AT4G09115,0,0,0,0,0,0,0
AT4G09125,0,0,0,0,0,0,0
AT4G35190,12.975,17.964,17.147,19.806,19.626,24.779,20.053
AT4G35200,0.209,0.17,0.048,0.07,0.026,0,0
AT4G35210,0.024,0.022,0,0.04,0,0,0
AT4G35220,18.046,22.099,23.378,21.363,19.457,18.846,17.328
AT4G09135,0,0.44,0,0.213,0,0,0
AT4G35230,46.441,52.752,58.689,57.645,68.308,72.296,81.673
AT4G35240,5.572,5.942,6.151,7.236,10.171,10.192,10.694
AT4G35250,64.022,48.614,48.691,35.468,21.52,17.054,15.22
AT4G35260,44.278,42.552,41.934,37.52,29.695,29.327,26.602
AT4G35270,2.551,1.784,1.6,1.682,1.397,1.236,1.301
AT4G35280,0,0,0,0,0,0,0.027
AT4G35290,0.306,0.234,0.282,0.24,0.21,0.104,0.136
AT4G35295,0.42,0.478,0.641,0.512,0.068,0.408,0.573
AT4G35300,17.065,33.834,46.3,47.9,49.095,59.26,56.577
AT4G09145,0,0,0,0,0,0,0
AT4G35310,47.59,43.886,43.865,42.393,44.412,45.786,47.365
AT4G35320,53.76,52.029,42.697,43.889,31.271,30.314,26.827
AT4G35335,22.226,16.739,15.607,14.34,11.452,11.261,10.764
AT4G35350,45.713,63.242,61.352,58.132,55.825,49.845,25.851
AT4G35360,18.627,18.169,15.866,14.985,13.403,12.83,11.569
AT4G35370,0,0,0,0,0,0,0
AT4G35375,0,0,0,0,0,0,0
AT4G35380,0.543,0.626,0.446,0.284,0.14,0.172,0.19
AT4G35390,1.254,0.824,0.992,0.948,0.994,1.558,1.442
AT4G35400,0,0,0.093,0,0,0.202,0.092
AT4G35410,15.399,13.825,12.517,11.54,9.787,9.918,8.889
AT4G35420,6.065,9.844,5.518,6.266,8.013,7.536,10.907
AT4G35440,8.666,7.995,7.402,7.387,7.678,7.989,9.881
AT4G35430,0,0,0,0,0,0,0
AT4G35450,196.284,172.81,174.958,157.108,116.489,127.597,124.013
AT4G35460,17.096,13.416,12.151,10.933,8.026,7.574,7.467
AT4G35470,49.742,48.697,47.564,41.337,33.251,34.415,35.008
AT4G35480,2.782,5.037,5.24,5.262,6.661,7.764,9.457
AT4G35485,0,0,0,0,0,0,0
AT4G09155,0,0,0,0,0,0,0
AT4G35490,18.983,13.602,14.962,17.704,18.974,20.601,21.593
AT4G35500,4.855,5.915,5.309,5.527,5.875,6.773,8.081
AT4G35510,11.791,12.901,9.944,10.925,11.458,11.606,12.14
AT4G35519,0,0,0,0,0,0,0
AT4G35520,0.352,0.211,0.248,0.286,0.25,0.236,0.132
AT4G35530,6.847,7.495,10.014,9.239,7.832,8.729,9.43
AT4G09165,0,0,0,0,0,0,0
AT4G35540,2.899,3.43,3.075,3.203,3.917,4.129,4.483
AT4G35550,11.575,7.085,6.377,5.524,4.877,3.684,3.361
AT4G09175,0.082,0,0,0,0.038,0,0
AT4G09185,0,0,0,0,0,0,0
AT4G09195,0,0,0,0,0,0,0
AT4G35560,25.794,19.966,16.476,17.574,17.328,16.367,15.163
AT4G35570,43.574,40.486,38.246,40.004,40.779,41.34,40.422
AT4G35580,18.487,20.368,22.338,22.522,25.38,26.002,27.108
AT4G35590,0.136,0.134,0.061,0.074,0.064,0.078,0.117
AT4G35600,14.733,14.053,14.162,16.211,23.029,23.899,26.231
AT4G35610,0,0,0,0,0,0,0
AT4G35620,3.751,2.25,1.668,1.61,1.5,1.445,1.118
AT4G35630,15.34,14.516,14.528,11.986,10.947,12.439,11.808
AT4G09225,0,0,0,0,0,0,0
AT4G35640,2.123,0.364,0.252,0.157,0.332,0.132,0.132
AT4G35650,0,0,0,0,0,0,0
AT4G35655,0.58,0.347,0.13,0.094,0.1,0,0.032
AT4G35660,1.064,0.624,0.396,0.156,0.113,0.094,0.085
AT4G09235,0,0,0,0,0,0,0
AT4G35670,0,0,0,0,0,0.014,0
AT4G35680,0.188,0.546,0.214,0.454,0.506,0.76,0.474
AT4G35685,1.269,1.704,1.269,0.98,1.115,1.01,0.749
AT4G35690,1.634,1.414,1.424,1.656,1.945,1.054,0.71
AT4G35700,0,0,0,0,0,0,0
AT4G35710,0.056,0.022,0,0,0.08,0.026,0
AT4G35720,46.833,48.369,37.87,47.503,48.188,40.43,35.156
AT4G35725,0,0,0,0,0,0,0
AT4G35730,5.904,3.345,2.923,2.357,3.526,2.688,2.044
AT4G35731,0,0,0,0,0,0,0
AT4G35733,0,0,0,0,0,0,0
AT4G35740,2.686,3.026,3.228,3.005,2.794,3.242,2.82
AT4G35750,92.253,143.499,196.135,246.007,356.768,383.298,449.414
AT4G35760,17.835,14.02,16.203,13.628,11.862,10.216,12.183
AT4G35770,176.871,672.125,865.935,1044.752,1409.792,930.232,882.098
AT4G35780,37.343,46.998,48.239,51.278,50.662,47.742,43.399
AT4G35783,0.96,0.96,0.675,0.994,1.271,0.935,0.629
AT4G35785,27.111,25.733,29.386,30.867,43.142,44.861,44.566
AT4G35790,71.093,153.092,158.206,159.553,194.881,193.107,197.877
AT4G35800,30.956,34.942,32.866,37.139,49.142,46.064,46.553
AT4G35810,0,0,0,0,0,0,0
AT4G35820,0,0,0,0,0,0,0
AT4G35830,71.236,86.309,101.063,102.672,124.876,134.274,141.589
AT4G35840,14.626,14.554,14.061,14.282,10.436,9.102,7.851
AT4G35850,15.744,8.639,9.175,9.213,10.117,9.596,10.214
AT4G35860,33.423,49.532,50.911,51.416,51.203,52.118,50.794
AT4G35870,5.309,6.2,6.72,7.133,7.885,8.117,8.59
AT4G35880,12.687,9.75,8.656,8.069,6.123,5.525,4.646
AT4G35890,25.334,26.462,30.172,31.582,37.549,35.138,37.087
AT4G35900,1.397,1.371,1.488,1.395,2.527,2.378,2.328
AT4G35905,6.606,6.027,6.242,4.501,3.071,2.721,2.572
AT4G35910,5.162,5.334,6.078,5.647,5.502,5.7,5.718
AT4G35920,25.291,23.672,22.656,20.403,16.348,13.517,10.572
AT4G35930,4.84,2.51,2.486,2.328,2.426,1.986,2.018
AT4G35940,7.496,8.833,9.528,10.97,14.457,11.937,10.803
AT4G35950,29.089,20.395,19.578,15.518,8.737,7.098,5.718
AT4G09240,0.384,0.379,0.304,0.072,0.117,0,0
AT4G35970,3.265,5.389,5.541,5.364,3.289,2.843,2.977
AT4G35980,15.069,14.465,15.914,14.303,13.293,11.988,10.371
AT4G35985,4.726,2.538,1.9,3.136,2.783,2.689,1.785
AT4G35987,6.212,5.98,6.133,5.437,4.548,4.013,3.939
AT4G36000,0.161,0.058,0.102,0.158,0.198,0.232,0.72
AT4G36010,9.228,12.148,8.313,11.223,12.953,13.716,13.478
AT4G36020,8.394,5.766,6.008,6.386,5.492,6.288,6.107
AT4G36030,0,0,0,0,0,0,0
AT4G36032,0,0,0,0,0,0,0
AT4G36040,29.052,79.791,118.088,161.768,236.618,192.374,236.426
AT4G36050,2.857,3.029,3.898,4.624,5.399,5.584,5.486
AT4G36052,0.023,0,0.02,0,0,0,0
AT4G36060,0.928,0.646,0.76,0.703,0.45,0.358,0.644
AT4G36070,0,0.294,0.095,0,0,0.034,0
AT4G36080,3.962,4.099,3.729,4.55,5.696,5.732,6.463
AT4G36090,5.557,5.1,4.694,4.665,5.049,4.872,5.267
AT4G36100,0.022,0,0,0,0,0,0
AT4G36105,0.082,0,0.116,0.076,0.02,0.02,0
AT4G36110,6.231,4.832,5.519,6.93,5.653,4.177,2.886
AT4G36120,2.096,1.352,1.578,1.856,1.691,1.829,1.557
AT4G36130,65.757,35.548,37.721,36.1,36.736,36.602,35.103
AT4G36140,4.692,4.578,4.434,4.794,4.839,5.104,5.502
AT4G36150,0.804,0.442,0.532,0.586,0.732,0.758,1.079
AT4G36160,1.433,1.443,1.498,1.371,1.223,0.984,0.872
AT4G36170,0,0,0.044,0,0,0,0
AT4G36180,10.119,7.247,6.672,5.864,5.079,4.606,4.537
AT4G36190,22.372,20.66,24.468,25.624,20.532,20.285,17.702
AT4G36195,27.601,33.107,39.934,39.87,41.224,40.481,41.504
AT4G36197,0,0.264,0,0.554,0,0.338,0.659
AT4G36210,27.349,43.435,46.162,49.674,48.96,53.503,57.535
AT4G09265,0,0,0,0,0,0,0
AT4G36220,6.248,2.484,3.306,2.572,2.8,2.571,3.704
AT4G36230,3.247,5.537,6.5,5.46,3.249,2.309,1.672
AT4G36240,3.977,2.736,2.73,2.395,1.828,1.964,1.762
AT4G36245,0,0,0,0,0,0,0
AT4G36250,137.329,99.523,83.249,74.722,72.419,72.579,67.205
AT4G09275,0.913,0.564,1.351,0.711,0.566,0.792,0.088
AT4G36260,1.691,1.614,1.826,2.063,2.646,2.03,1.872
AT4G09285,0,0,0,0,0,0,0
AT4G36270,2.66,2.66,2.299,2.086,1.376,1.338,1.167
AT4G36280,0.612,0.914,0.712,0.536,0.09,0.246,0.088
AT4G36290,4.309,4.832,4.631,5.067,6.018,5.928,5.978
AT4G36350,0,0,0,0,0,0,0
AT4G36360,82.558,64.052,57.846,56.979,41.598,36.564,24.941
AT4G09295,0,0,0,0,0,0,0
AT4G09305,0,0,0,0,0,0,0
AT4G36370,0,0,0,0,0,0,0
AT4G36380,15.989,20.662,21.645,26.248,30.574,38.986,39.572
AT4G36390,41.352,29.822,32.963,26.618,24.343,21.924,23.298
AT4G36400,17.232,23.626,23.178,23.32,22.055,22.04,25.318
AT4G36410,35.725,34.495,32.682,38.956,36.956,26.753,25.789
AT4G36420,15.459,8.765,9.593,8.829,7.57,7.459,7.479
AT4G36430,2.381,1.876,1.159,1.194,2.778,3.841,5.851
AT4G36440,19.017,17.786,20.743,20.516,22.925,24.833,25.633
AT4G36450,0.713,2.383,2.021,1.841,3.516,2.48,3.483
AT4G36460,0.057,0,0,0,0.05,0,0
AT4G36470,2.329,3.247,2.851,2.918,3.316,2.634,1.943
AT4G09315,0,0,0,0,0,0,0
AT4G09325,0,0,0,0,0,0,0
AT4G36480,20.552,18.062,18.564,17.458,16.268,14.907,15.793
AT4G36490,0.034,0.038,0.01,0.019,0.01,0.022,0.022
AT4G09335,0,0,0,0,0,0,0
AT4G36500,12.916,7.647,8.396,9.648,8.982,10.285,10.851
AT4G36510,0,0,0,0,0,0,0
AT4G36515,13.037,11.605,11.562,13.627,12.895,14.407,13.888
AT4G36520,8.624,10.425,10.081,14.013,19.052,21.693,19.113
AT4G36530,21.597,16.065,15.614,11.111,6.747,6.868,5.946
AT4G36540,82.614,62.602,61.151,59.398,60.934,50.642,40.414
AT4G36550,3.41,3.16,3.138,3.484,3.525,3.681,3.96
AT4G36560,0,0,0,0,0,0,0
AT4G36570,2.533,0.547,0.317,0.332,0.139,0.148,0.118
AT4G36580,0.879,0.49,0.442,0.412,0.498,0.486,0.483
AT4G36590,0.046,0.02,0,0,0,0,0
AT4G36600,41.06,100.794,106.356,113.218,94.498,71.157,57.2
AT4G36610,0.668,33.681,11.355,13.368,4.496,11.598,8.57
AT4G36620,0.838,0.807,0.941,0.638,0.709,0.568,0.438
AT4G36630,13.056,16.216,16.352,16.724,17.433,20.261,22.181
AT4G36635,0,0,0,0,0,0,0
AT4G36640,6.748,3.069,2.611,2.322,1.834,1.429,1.302
AT4G36648,87.398,126.795,133.867,156.417,195.127,198.94,172.138
AT4G36650,6.329,6.905,7.877,8.764,12.633,12.157,13.485
AT4G36660,21.126,15.22,14.94,11.738,8.304,9.474,6.834
AT4G36670,3.564,6.712,9.812,10.252,17.876,18.555,33.297
AT4G36680,4.098,2.495,2.562,2.681,4.147,3.931,4.255
AT4G36690,66.245,67.095,74.944,95.906,144.638,145.94,135.353
AT4G36700,14.715,12.046,11.569,12.957,10.86,10.71,10.907
AT4G36710,4.847,3.362,4.223,3.978,5.515,5.719,6.218
AT4G36720,8.412,9.67,11.837,11.243,14.377,14.602,17.151
AT4G09365,0.116,0.326,0.219,0.226,0.571,0.222,0.762
AT4G36730,60.361,55.502,58.694,75.13,112.629,121.39,134.392
AT4G09375,2.298,2.313,1.868,2.511,2.189,1.982,2.744
AT4G36740,0.752,1.292,1.851,1.647,1.626,1.517,0.759
AT4G36750,23.896,25.242,23.624,25.584,22.144,25.001,24.751
AT4G36760,35.661,48.653,55.382,52.995,63.85,66.256,74.018
AT4G36770,0.335,0.371,0.334,0.61,0.754,0.655,1.224
AT4G09385,0,0,0,0,0,0,0
AT4G36780,60.701,52.249,57.686,63.072,83.177,84.694,88.338
AT4G36790,4.059,6.579,6.446,6.658,7.399,8.459,8.791
AT4G36791,0.472,0.808,0.208,0.206,1.068,1.336,0.948
AT4G36795,0.101,0.086,0.096,0,0,0.194,0.094
AT4G36800,127.43,137.087,130.803,125.09,119.438,124.379,131.523
AT4G36808,0,0.012,0.013,0.014,0,0.028,0.013
AT4G36810,0,0,0,0,0,0,0
AT4G36820,0.068,0.14,0.172,0.078,0.098,0.086,0.175
AT4G36830,0.307,0.238,0.468,0.473,0.385,0.541,0.323
AT4G36840,6.043,6.713,6.389,6.925,7.697,7.876,8.02
AT4G36850,99.52,114.061,150.284,159.964,153.407,122.228,102.03
AT4G36860,16.02,14.384,14.773,15.351,15.162,14.657,13.814
AT4G36870,6.736,5.627,7.119,7.787,11.91,11.354,12.891
AT4G36880,241.197,69.303,44.223,40.059,35.23,19.602,7.91
AT4G36890,15.617,14.031,13.869,13.245,13.72,13.794,13.466
AT4G09395,0,0,0,0,0,0,0
AT4G36900,30.506,39.742,39.189,43.337,55.055,53.505,52.822
AT4G36910,31.32,21.329,25.304,19.111,18.32,17.107,14.523
AT4G09405,0.606,0.63,0.758,0.519,0.552,0.468,0.484
AT4G09415,0,0,0,0,0.04,0.123,0.05
AT4G09445,0.125,0,0,0,0,0,0.24
AT4G36920,5.612,8.361,6.485,6.281,7.45,6.579,6.924
AT4G36925,0,0,0,0.063,0,0.031,0
AT4G36930,24.403,21.529,21.959,25.057,37.593,31.014,26.593
AT4G36940,14.412,14.676,13.429,11.266,8.309,7.5,6.33
AT4G36945,8.771,10.427,9.044,8.123,6.643,7.052,6.173
AT4G36950,0.053,0,0.046,0.028,0.016,0,0.053
AT4G36960,23.84,25.052,23.339,23.198,23.449,24.425,24.25
AT4G09475,0.528,0.671,1.252,1.482,0.772,0.828,1.298
AT4G36970,26.87,30.244,30.019,30.546,26.614,21.592,17.634
