GeneID,60mins,240mins,480mins,720mins,1440mins,2160mins,3600mins
AT5G45470,0,0.008,0,0,0,0,0
AT5G45475,0,0,0,0,0,0,0
AT5G45480,0,0,0,0,0,0,0
AT5G45490,38.725,46.586,54.517,57.909,63.876,73.461,61.668
AT5G45500,21.556,23.963,24.905,26.243,28.2,32.644,38.075
AT5G45510,51.524,55.928,51.621,54.203,51.873,51.083,54.311
AT5G45520,0.056,0.054,0.056,0.06,0.057,0.083,0.071
AT5G45530,0.153,0.19,0.223,0.271,0.176,0.136,0.138
AT5G45540,0.176,0.28,0.192,0.162,0.203,0.129,0.124
AT5G45550,57.788,62.55,63.312,64.099,56.481,58.209,55.453
AT5G45560,4.683,4.881,4.434,3.71,3.074,2.465,1.792
AT5G45570,0.015,0.014,0.031,0.008,0.024,0.023,0.04
AT5G45573,0.038,0,0,0,0,0,0
AT5G45576,0,0,0,0,0,0,0
AT5G45580,0.294,0.482,0.59,0.298,0.246,0.372,0.344
AT5G45590,6.554,6.368,6.62,5.393,3.272,2.828,1.942
AT5G45595,0,0,0,0,0,0,0
AT5G45600,13.871,12.476,11.337,10.021,8.31,6.806,5.594
AT5G06735,0,0,0,0,0,0,0
AT5G45605,0.004,0,0,0.008,0,0.005,0
AT5G45610,5.371,5.269,4.585,4.388,4.197,3.074,3.085
AT5G45620,27.776,26.526,25.367,23.58,20.91,20.785,20.589
AT5G45630,1.643,1.416,1.191,1.048,1.553,0.698,0.372
AT5G45640,0,0,0,0,0,0,0.012
AT5G45650,7.066,5.095,4.324,2.946,2.335,1.732,1.196
AT5G45660,7.342,9.418,9.749,10.399,9.995,10.003,11.018
AT5G45670,134.267,96.535,95.012,84.575,52.355,45.297,24.862
AT5G45680,102.541,75.831,62.621,42.838,21.551,12.959,8.038
AT5G45690,4.264,2.994,1.478,2.411,2.311,2.059,2.822
AT5G45700,3.127,2.757,2.867,2.046,1.125,1.044,0.538
AT5G45710,7.152,6.216,6.925,6.171,6.277,6.846,7.191
AT5G45720,3.437,3.207,2.427,2.16,1.862,1.614,1.993
AT5G45715,0,0,0,0,0,0,0
AT5G06745,0,0,0,0.072,0.082,0,0.07
AT5G45730,1.416,1.8,1.388,1.239,0.842,1.015,0.536
AT5G45740,0.7,0.682,0.893,1.075,1.033,0.758,0.589
AT5G45745,0,0,0,0,0,0,0
AT5G45750,30.665,29.374,26.966,22.694,17.882,14.805,15.409
AT5G45760,8.777,8.706,9.713,6.446,6.662,5.553,5.453
AT5G45770,0.754,0.463,0.336,0.192,0.16,0.058,0.028
AT5G45775,83.719,61.131,58.754,51.364,28.849,24.034,17.811
AT5G45780,2.916,2.281,1.8,1.614,1.384,0.884,1.422
AT5G45790,1.589,2.136,1.851,1.697,1.926,2.091,2.519
AT5G45800,16.386,16.562,15.612,15.556,13.748,15.313,16.023
AT5G45810,0.158,0.104,0.122,0.03,0.066,0.047,0.024
AT5G45820,0.024,0.022,0,0,0,0.024,0
AT5G45830,0.108,0.038,0.173,0.216,0.611,0.95,2.244
AT5G45840,1.248,1.201,0.942,0.942,0.642,0.784,0.682
AT5G45850,1.728,0.549,0.464,0.244,0.166,0.078,0.027
AT5G45860,0.032,0,0.033,0,0,0.033,0
AT5G45870,0,0.032,0,0,0,0.034,0
AT5G45875,0,0,0,0,0,0,0
AT5G45880,0,0,0,0,0,0,0
AT5G45890,0,0,0,0,0,0,0
AT5G45900,10.823,9.562,9.168,8.718,9.285,9.438,10.553
AT5G06765,0,0,0,0,0,0,0
AT5G45905,0,0,0,0,0,0,0
AT5G45910,0,0,0,0,0,0.019,0
AT5G45920,15.547,5.827,5.333,3.808,4.671,3.114,2.213
AT5G45930,60.282,51.923,39.578,28.654,13.159,8.623,6.798
AT5G45940,17.934,14.552,13.57,12.717,10.23,10.963,7.301
AT5G45950,217.928,83.628,69.743,51.66,37.797,30.164,22.064
AT5G45960,5.819,3.35,3.147,2.586,1.968,2.292,1.966
AT5G45970,1.466,1.387,1.144,1.793,1.153,0.736,0.326
AT5G45980,0,0,0,0,0,0,0
AT5G45990,0.141,0.158,0.082,0.192,0.149,0.104,0.096
AT5G46000,0,0,0,0,0,0,0
AT5G46010,0,0,0,0,0,0,0
AT5G06775,0,0,0,0,0,0,0.094
AT5G46020,133.145,131.788,136.746,143.37,139.74,124.959,129.692
AT5G46025,0,0,0,0,0,0,0
AT5G46030,29.702,31.021,31.091,32.553,30.169,31.699,31.667
AT5G46040,1.553,2.023,1.819,2.37,2.156,2.813,3.834
AT5G46050,3.596,5.221,4.811,4.696,6.843,6.891,16.075
AT5G46060,1.499,1.506,1.514,2.062,2.646,3.327,4.992
AT5G46070,11.367,12.593,12.339,12.875,15.291,13.982,15.388
AT5G46080,1.86,1.637,1.868,1.942,1.829,1.894,2.649
AT5G46085,0,0.401,0,0.155,0,0.164,0
AT5G46090,3.075,2.629,2.729,3.562,2.833,4.112,3.33
AT5G46100,1.268,0.897,0.666,0.668,0.69,0.679,0.74
AT5G46110,353.572,327.476,297.683,266.17,177.441,139.716,107.916
AT5G46105,1.981,1.228,2.576,0.874,0.732,0.654,0.712
AT5G46115,0.774,0.648,0.666,0.827,0.997,0.694,0.29
AT5G46120,0,0,0,0,0,0,0
AT5G46130,0.018,0,0,0.012,0,0.016,0
AT5G46140,0.015,0.016,0,0,0,0.016,0
AT5G46150,14.104,18.661,20.005,19.928,22.255,22.222,23.961
AT5G46160,10.296,9.565,8.68,9.724,8.404,7.442,7.406
AT5G46170,18.7,17.001,18.393,18.011,15.675,15.913,16.651
AT5G46180,24.543,26.273,32.463,34.52,61.151,72.401,82.888
AT5G46190,11.445,12.585,12.884,12.05,14.481,16.628,20.095
AT5G46195,0,0,0,0,0,0,0
AT5G46200,0.042,0.014,0,0,0,0,0
AT5G46210,42.343,46.703,48.689,46.254,55.417,52.15,55.516
AT5G46220,0.506,0.385,0.63,0.382,0.248,0.238,0.238
AT5G46230,6.928,5.585,4.615,4.844,3.95,2.994,2.069
AT5G46240,14.469,9.847,10.454,9.555,7.724,6.557,4.29
AT5G06785,0,0,0,0,0,0,0
AT5G46250,55.796,63.457,74.051,80.642,101.153,110.873,127.815
AT5G46260,0.096,0.176,0.186,0.186,0.247,0.256,0.419
AT5G46270,0.105,0.072,0.137,0.138,0.142,0.176,0.23
AT5G06795,0,0,0,0,0,0,0
AT5G46280,7.681,5.934,4.912,4.409,2.3,1.654,0.63
AT5G46290,100.309,107.448,97.461,90.229,59.828,48.808,44.786
AT5G46295,0.702,0.404,0.388,0.554,0.673,0.108,0.804
AT5G46297,0,0,0,0,0,0,0
AT5G46300,0,0,0.028,0,0,0,0
AT5G46310,0,0,0,0,0,0,0
AT5G46315,0.051,0.044,0.078,0,0,0.027,0
AT5G46320,0,0,0,0,0.04,0,0
AT5G46325,0,0,0,0,0,0,0
AT5G46330,4.795,13.184,13.057,13.73,14.671,13.167,19.169
AT5G46340,14.021,16.108,15.729,16.934,17.521,17.961,19.764
AT5G46350,0.384,0.388,0.46,0.652,1.031,1.362,2.531
AT5G06815,0,0,0,0,0,0,0
AT5G46360,0.061,0.129,0.08,0.228,0.154,0.1,0.066
AT5G46370,0.028,0.119,0.072,0.078,0.06,0.131,0
AT5G46380,0,0.01,0.012,0.011,0.01,0,0
AT5G46390,13.296,10.806,9.834,8.828,8.325,7.677,8.576
AT5G46395,1.759,2.221,2.005,3.596,3.233,5.775,4.657
AT5G46400,4.889,5.84,5.487,5.542,6.825,6.09,6.26
AT5G46410,15.108,20.739,24.92,25.987,37.537,45.201,51.072
AT5G46420,46.608,47.511,42.076,39.444,32.362,27.108,23.572
AT5G46430,149.194,131.247,124.608,129.271,119.492,105.761,104.422
AT5G06825,3.098,2.221,1.849,1.85,1.534,1.491,1.758
AT5G46440,2.561,3.498,3.314,3.344,1.313,0.909,1.124
AT5G46450,5.938,5.594,5.226,4.437,2.838,2.067,2.381
AT5G46460,0.894,0.836,1.019,0.808,0.898,0.745,0.982
AT5G46470,5.351,4.47,4.173,3.757,3.497,3.286,4.144
AT5G46490,0.116,0.108,0.108,0.05,0.016,0.015,0.057
AT5G46500,0,0,0,0,0.019,0,0.02
AT5G46510,3.986,3.585,3.506,3.018,2.872,2.34,2.782
AT5G06835,0.152,0.275,0.314,0,0.451,0,0.311
AT5G46520,0.278,0.362,0.307,0.347,0.304,0.377,0.319
AT5G46530,8.747,10.338,10.639,10.284,6.868,4.691,4.854
AT5G46540,0,0.005,0,0,0,0,0
AT5G46550,8.64,8.095,7.84,7.888,7.314,6.77,7.424
AT5G46560,10.985,9.89,10.235,9.726,7.656,7.688,7.093
AT5G06845,3.544,4.02,4.36,4.374,5.489,7.722,6.825
AT5G06855,0,0,0,0,0,0,0
AT5G46570,13.276,11.251,10.385,8.563,5.613,4.459,3.207
AT5G46580,31.312,24.325,19.097,16.512,11.241,7.769,6.603
AT5G06875,0,0,0.062,0,0,0,0
AT5G46590,0.742,0.828,0.747,0.732,0.415,0.408,0.425
AT5G46595,0,0,0,0,0,0,0
AT5G46600,0.175,0.126,0.134,0.106,0.103,0.073,0.114
AT5G46610,0,0,0.01,0.022,0.012,0.01,0
AT5G46620,15.94,15.538,15.537,12.095,12.116,10.897,12.669
AT5G46630,38.04,42.83,43.21,41.441,35.906,38.325,40.937
AT5G46640,2.91,3.946,3.375,3.446,3.543,3.186,2.366
AT5G46645,0,0,0,0,0,0,0
AT5G46650,0.246,0.366,0.33,0.214,0.164,0.336,0.35
AT5G46660,0,0.016,0,0,0,0,0
AT5G46665,0,0,0,0.006,0.007,0.008,0
AT5G46670,0,0,0.036,0,0,0,0
AT5G46680,0.879,1.012,0.898,0.696,0.6,0.466,0.722
AT5G46690,6.951,4.01,2.97,2.703,1.478,0.939,0.53
AT5G46700,13.292,12.494,11.409,10.643,10.233,8.97,9.428
AT5G46710,3.379,5.409,5.224,5.547,4.425,3.726,3.524
AT5G46720,1.324,1.401,1.357,0.927,0.68,0.863,0.986
AT5G46730,11.978,14.416,12.857,9.558,5.3,5.683,4.834
AT5G46740,4.787,3.87,3.456,3.16,2.302,1.784,1.777
AT5G46750,38.471,34.484,32.954,31.659,26.88,27.657,28.137
AT5G46760,17.562,19.392,20.713,23.177,34.145,42.829,56.659
AT5G46770,0.029,0.027,0,0.027,0,0.164,0.136
AT5G46780,7.475,10.219,10.324,12.979,25.252,30.227,45.325
AT5G06880,0,0,0,0,0,0,0
AT5G46790,29.418,16.928,16.032,13.886,12.785,14.281,14.48
AT5G46795,0.064,0.032,0.033,0.032,0,0,0
AT5G46800,58.62,48.834,38.954,30.367,21.365,18.853,18.822
AT5G46810,0,0,0,0,0,0,0
AT5G46820,0,0,0,0,0,0,0
AT5G46825,0,0,0,0,0,0,0
AT5G46830,0.014,0,0,0,0,0,0
AT5G46840,19.901,25.111,27.646,30.447,36.803,38.473,47.587
AT5G46850,5.867,6.276,6.912,6.55,4.95,5.324,5.615
AT5G46860,53.456,55.846,61.064,60.745,51.147,53.041,51.591
AT5G46870,1.311,1.233,0.902,0.831,0.754,0.558,0.822
AT5G46871,0.034,0.104,0.14,0.12,0.171,0.176,0.034
AT5G46873,0,0,0,0,0,0,0
AT5G46874,0,0,0,0,0,0,0
AT5G46875,0,0,0,0,0,0,0
AT5G46877,0,0,0,0,0,0,0
AT5G46880,3.306,2.975,2.755,2.363,2.284,1.887,1.857
AT5G46890,28.16,21.335,15.369,14.492,8.239,6.046,0.26
AT5G46900,169.639,77.75,75.846,74.673,42.605,46.611,18.142
AT5G46910,9.233,7.854,7.758,6.78,6.293,5.091,3.981
AT5G06885,0,0,0,0,0,0,0
AT5G46915,0.326,0.205,0.278,0.339,0.306,0.186,0.24
AT5G46920,1.7,2.039,1.865,1.848,1.64,1.849,2.965
AT5G46930,0,0,0,0,0,0,0
AT5G46940,0.523,0.568,0.351,1.056,0.456,0.442,0.062
AT5G46950,3.021,3.245,3.311,2.945,1.997,0.944,0.613
AT5G46960,28.547,25.39,26.919,25.174,13.64,6.103,2.76
AT5G46970,0,0,0,0,0,0,0
AT5G06915,0,0,0,0,0,0,0
AT5G46980,0,0,0,0,0,0,0
AT5G46990,0,0,0,0,0,0,0
AT5G47000,0.032,0,0.03,0,0,0,0
AT5G47010,32.676,33.984,31.544,31.93,32.795,32.044,31.906
AT5G47020,27.419,31.323,32.178,30.441,32.465,33.976,37.343
AT5G47030,150.207,152.797,152.264,158.635,153.559,144.436,138.056
AT5G47040,129.428,113,130.434,132.269,173.831,165.017,116.527
AT5G06925,0,0.05,0,0,0,0,0
AT5G47050,12.651,12.421,12.445,15.064,16.56,19.078,18.702
AT5G06935,0,0,0,0,0,0,0
AT5G06945,0,0,0,0,0,0,0
AT5G47060,18.589,14.486,12.986,11.359,8.284,5.791,4.755
AT5G47070,5.919,5.516,5.271,5.105,4.789,4.056,5.87
AT5G47075,0,0,0,0,0,0,0
AT5G47077,0,0,0,0,0,0,0
AT5G47080,14.625,16.689,16.789,15.992,18.538,18.721,21.96
AT5G47090,5.159,6.502,6.712,6.876,7.952,8.122,8.369
AT5G47100,10.628,9.942,9.343,8.236,6.91,5.699,6.521
AT5G47110,430.301,408.671,445.669,436.229,436.884,313.203,188.675
AT5G47120,86.57,82.668,85.75,77.037,67.814,61.183,67.013
AT5G47130,0,0,0,0,0,0,0
AT5G06955,0,0,0,0,0,0,0
AT5G47140,3.958,3.579,3.898,3.724,2.764,2.957,2.712
AT5G47150,0,0.015,0.018,0,0,0,0.039
AT5G47160,0.601,0.514,0.43,0.476,0.436,0.553,0.602
AT5G47170,0.13,0.12,0.158,0.13,0.03,0.064,0.065
AT5G47175,0,0.068,0,0,0.066,0,0.154
AT5G47180,24.015,25.157,28.095,31.764,39.388,53.659,57.278
AT5G47190,226.296,199.831,174.293,145.038,94.066,63.37,36.965
AT5G47200,148.428,128.469,121.255,112.279,88.021,80.646,86.742
AT5G47210,156.966,126.078,123.504,126.503,109.837,95.088,98.751
AT5G47220,0.496,0.938,1.012,0.992,0.72,0.414,0.601
AT5G47225,0,0,0,0,0.025,0,0
AT5G47229,0,0,0.146,0,0,0,0.144
AT5G47230,2.902,2.53,3.088,2.999,3.268,3.794,5.602
AT5G06965,0.068,0.212,0.074,0.246,0.068,0.146,0.07
AT5G47240,8.555,15.724,20.012,22.811,25.832,30.182,21.867
AT5G47250,0.9,0.6,0.66,0.372,0.306,0.294,0.336
AT5G47260,0,0,0,0,0,0,0
AT5G47280,0,0,0,0.012,0,0,0
AT5G47290,0,0,0,0,0,0,0
AT5G47300,0,0,0,0,0,0,0
AT5G47310,42.056,44.703,42.392,40.221,40.382,38.332,39.33
AT5G47320,18.297,16.951,16.293,14.312,10.895,9.735,8.3
AT5G47330,10.12,4.663,4.322,3.265,8.075,4.215,5.53
AT5G47340,0,0,0,0,0,0,0
AT5G06975,0,0,0,0,0,0,0
AT5G47350,0.08,0.092,0.06,0.136,0.041,0.06,0.062
AT5G47360,3.34,2.407,2.463,2.152,1.264,1.3,1.474
AT5G47370,45.52,44.35,48.853,55.705,52.373,60.291,46.942
AT5G06985,0,0,0,0,0,0,0
AT5G06995,0,0,0,0,0,0,0
AT5G47380,5.099,5.25,4.973,4.91,4.308,2.795,2.546
AT5G07005,0,0,0,0,0,0,0
AT5G47390,28.75,35.781,37.501,42.181,52.695,54.643,55.344
AT5G47400,3.599,3.635,3.749,3.664,4.42,4.39,5.502
AT5G47420,12.517,11.973,11.626,10.522,8.155,7.931,7.657
AT5G47430,21.37,21.773,22.981,25.817,36.206,36.626,38.423
AT5G47435,43.888,44.528,42.645,41.962,39.951,36.373,34.614
AT5G47440,9.075,5.656,5.051,4.396,2.51,1.457,0.64
AT5G47445,3.014,3.063,2.927,2.966,2.524,2.271,2.359
AT5G47450,216.264,285.998,330.255,391.106,377.177,393.041,249.49
AT5G47455,2.466,2.625,2.169,2.557,1.954,1.746,1.84
AT5G47460,0.574,0.512,0.446,0.349,0.301,0.216,0.166
AT5G47470,0.052,0.05,0,0.039,0.026,0.026,0.085
AT5G47480,22.118,23.387,22.308,23.695,28.474,29.475,30.878
AT5G47490,6.92,8.249,7.212,6.615,5.936,4.476,4.082
AT5G47500,29.885,28.61,33.27,27.866,20.236,16.587,9.235
AT5G47510,1.475,1.211,1.346,1.157,0.87,0.774,0.758
AT5G47520,12.198,13.313,14.527,14.654,13.675,13.085,13.024
AT5G47530,1.732,1.788,1.594,1.616,3.213,3.296,2.784
AT5G47540,45.421,39.882,41.116,36.471,35.981,30.512,23.934
AT5G47550,33.835,30.259,26.126,25.076,18.575,13.437,9.915
AT5G47560,57.136,73.643,86.453,106.689,123.704,143.405,175.445
AT5G47570,68.631,65.869,71.313,62.427,41.857,37.754,34.605
AT5G47580,3.937,4.99,4.812,4.57,4.643,5.403,6.181
AT5G47590,0.647,1.44,1.285,1.672,4.18,6.494,9.957
AT5G47600,0.033,0.225,0.209,0.362,0.105,0.138,0.034
AT5G47610,49.629,43.502,41.575,40.192,55.209,45.716,24.405
AT5G47620,37.519,32.722,34.405,34.335,37.76,37.028,35.358
AT5G47630,10.267,10.159,9.402,6.467,5.765,5.107,4.289
AT5G47635,0.498,0.699,0.369,0.375,0.868,0.718,0.482
AT5G07015,0,0,0,0,0,0,0
AT5G47640,36.529,30.886,33.637,31.544,38.808,39.293,33.492
AT5G47650,4.12,4.367,4.027,4.056,4.228,4.866,4.856
AT5G47660,4.098,4.101,3.875,4.706,4.768,4.635,5.284
AT5G47670,0.111,0.11,0.017,0.069,0.221,0.102,0.164
AT5G47680,11.77,13.655,15.03,14.546,14.483,14.842,18.766
AT5G47690,33.186,37.532,34.885,35.422,45.198,40.114,44.976
AT5G47700,88.505,77.274,76.714,74.378,52.877,46.859,42.082
AT5G47710,4.766,5.065,4.652,4.242,3.683,3.326,3.937
AT5G47720,14.8,19.384,24.766,29.628,37.284,46.298,49.942
AT5G47730,12.608,11.123,10.084,10.02,9.566,8.195,6.928
AT5G07025,0,0,0,0,0,0,0
AT5G47740,1.365,1.369,1.636,1.441,1.932,3.34,3.592
AT5G47750,18.845,18.512,19,18.531,18.79,21.645,27.233
AT5G47760,10.862,9.832,10.482,9.578,9.732,9.285,8.025
AT5G47770,108.356,112.371,109.991,101.722,73.656,76.321,60.8
AT5G47780,95.15,88.185,82.717,85.256,75.498,79.08,79.1
AT5G47790,7.554,7.517,8.165,7.514,7.313,6.842,8.124
AT5G47800,3.159,2.399,2.415,2.165,2.213,2.196,2.008
AT5G47810,5.025,5.847,6.392,7.117,10.072,13.06,15.24
AT5G47815,0,0.012,0,0,0,0.004,0
AT5G47818,0,0,0,0,0,0,0
AT5G47820,34.48,34.455,33.214,32.206,31.255,28.7,27.085
AT5G47830,5.916,6.325,5.808,6.778,7.228,7.486,7.947
AT5G47840,63.691,65.023,58.216,54.948,43.855,30.998,27.968
AT5G47850,0,0,0,0,0,0.02,0.027
AT5G47860,16.358,19.628,19.95,21.274,28.742,31.911,52.343
AT5G47870,35.462,26.375,22.79,19.047,13.214,9.601,9.255
AT5G47880,35.614,31.145,31.144,29.436,30.524,30.245,31.308
AT5G47890,59.706,58.46,58.974,56.697,56.767,56.875,59.562
AT5G47900,9.678,7.431,7.442,6.351,6.537,5.476,3.957
AT5G47910,10.681,7.521,6.268,5.692,4.944,3.848,4.355
AT5G47920,1.318,0.922,0.72,0.458,0.323,0.358,0.25
AT5G47930,161.716,122.569,121.228,108.064,81.587,66.096,58.87
AT5G47940,6.245,5.828,5.917,5.715,7.335,8.458,8.332
AT5G47950,7.946,6.404,5.796,6.815,4.359,7.956,6.439
AT5G47960,2.556,2.184,1.894,1.868,1.438,1.48,1.942
AT5G47970,7.138,5.923,5.116,4.438,4.332,3.999,3.286
AT5G47980,3.155,1,0.742,0.479,0.172,0.338,0.195
AT5G07035,0.024,0.044,0,0,0.03,0.028,0
AT5G47990,19.288,14.124,14.556,11.217,8.076,10.161,3.86
AT5G48000,6.588,7.146,5.899,3.989,2.838,3.802,2.186
AT5G48010,5.35,3.71,3.284,1.969,1.035,1.502,0.376
AT5G48020,24.012,22.699,21.86,20.244,17.567,16.561,14.486
AT5G48030,7.748,5.263,4.646,3.915,3.672,2.734,4.406
AT5G48040,1.988,2.036,1.986,1.863,1.615,1.614,1.579
AT5G48050,0.083,0.08,0.034,0.085,0.054,0.048,0
AT5G48060,1.406,1.797,1.562,1.485,1.746,1.464,1.208
AT5G48070,0.428,0.424,0.484,0.236,0.255,0.249,0.21
AT5G48090,0.417,0.569,0.483,0.38,0.248,0.199,0.256
AT5G48100,0.629,0.668,0.497,0.609,0.671,0.978,0.908
AT5G48110,27.545,35.296,40.778,44.965,65.721,77.433,81.938
AT5G48120,7.097,7.268,7.627,7.159,7.756,8.101,10.338
AT5G48130,0.054,0.047,0.055,0.067,0.045,0.022,0.076
AT5G48140,0,0,0.016,0,0,0,0
AT5G48150,28.162,24.947,26.312,25.62,23.733,25.111,26.914
AT5G48160,43.522,64.959,75.447,95.284,145.462,185.954,272.548
AT5G48170,1.167,0.518,0.497,0.65,0.51,0.44,0.788
AT5G48175,0.188,0.229,0.172,0.356,0.194,0.28,0.658
AT5G48180,111.554,175.855,219.297,276.954,289.048,357.105,399.682
AT5G48190,0,0.162,0.111,0.04,0.13,0.036,0.182
AT5G48200,0,0,0,0,0,0,0
AT5G48205,0.028,0,0,0.029,0,0,0
AT5G48210,0,0,0,0,0,0,0
AT5G48220,21.604,21.41,19.608,17.431,17.913,15.756,15.037
AT5G48230,59.798,72.374,69.897,69.438,53.812,51.517,44.188
AT5G48240,7.14,6.012,6.011,6.139,6.383,4.602,6.024
AT5G48250,8.091,12.584,13.145,11.726,14.553,13.642,12.817
AT5G48270,0,0,0,0,0,0,0.016
AT5G48280,0,0,0,0,0,0,0
AT5G48290,2.76,2.782,2.949,3.41,2.58,3.646,2.629
AT5G48300,80.035,65.671,65.837,54.11,26.542,15.902,7.288
AT5G48310,2.811,2.2,2.452,1.861,1.573,1.017,0.844
AT5G48320,0.624,0.78,0.783,0.52,0.51,0.408,0.394
AT5G48330,4.686,4.874,4.96,4.538,4.214,4.293,4.696
AT5G48335,38.99,43.637,42.579,40.18,37.202,33.948,31.81
AT5G48340,5.051,5.406,5.21,4.835,5.042,4.631,4.799
AT5G48350,0.039,0.052,0,0,0.023,0,0
AT5G48360,8.375,8.495,7.084,6.05,4.534,3.417,2.834
AT5G48370,7.894,9.154,9.494,7.973,7.199,7.451,6.51
AT5G48375,0,0,0,0,0,0,0
AT5G48380,21.919,23.203,24.08,22.601,24.749,27.199,35.966
AT5G48385,64.974,69.335,67.997,72.809,97.817,101.916,118.465
AT5G48390,0.114,0.133,0.144,0.112,0.209,0.097,0.066
AT5G48400,0.574,0.571,0.647,0.576,0.489,0.342,0.467
AT5G48410,0.568,0.5,0.567,0.621,0.69,0.834,0.947
AT5G48412,87.556,90.846,108.84,121.871,122.558,157.822,212.731
AT5G07095,1.14,1.322,1.521,0.778,1.752,0.646,2.527
AT5G07105,0.442,1.008,0.941,0.754,0.146,1.091,2.14
AT5G07115,0.063,0,0,0,0,0,0
AT5G07125,0,0,0,0,0,0,0
AT5G48420,0,0,0,0,0,0,0
AT5G48430,14.616,15.079,10.613,13.759,12.115,17.009,18.601
AT5G48440,8.073,8.438,8.294,8.65,7.501,7.816,8.923
AT5G07145,0,0,0,0,0,0,0
AT5G48450,15.564,12.466,13.343,11.303,9.072,6.917,6.175
AT5G48460,17.875,18.269,19.09,17.291,13.12,10.966,8.252
AT5G48465,0,0,0,0,0,0,0
AT5G48470,7.348,5.289,4.86,4.288,2.96,2.036,1.548
AT5G48480,13.279,14.026,13.196,11.064,8.973,8.115,9.165
AT5G48485,0,0,0,0,0,0,0
AT5G48490,171.16,93.207,69.204,46.529,10.406,5.13,2.972
AT5G48500,22.286,17.387,16.274,17.611,16.35,15.68,11.172
AT5G48510,0.034,0.028,0.096,0.023,0.036,0,0
AT5G07155,0,0,0,0,0,0,0
AT5G48515,0,0,0,0,0,0,0
AT5G48520,11.695,12.249,11.197,10.473,10.1,9.647,9.482
AT5G48530,5.221,4.612,4.29,4.802,4.535,4.923,6.836
AT5G48540,7.159,5.514,4.654,5.249,4.226,4.351,6.102
AT5G07185,0,0,0,0,0,0,0
AT5G48543,0,0,0,0.035,0,0,0
AT5G48545,35.178,35.6,35.71,35.233,32.491,29.267,21.019
AT5G48550,0,0,0,0.011,0,0,0
AT5G48560,5.55,5.088,5.085,5.62,5.765,5.569,4.955
AT5G48570,9.405,4.522,3.082,3.326,3.911,3.149,2.822
AT5G48575,0,0,0,0,0.032,0,0
AT5G48580,38.282,34.478,34.192,30.891,21.977,17.195,12.02
AT5G48590,22.29,14.105,13.626,12.494,12.209,11.036,12.392
AT5G48595,0,0,0,0,0,0,0
AT5G48600,5.534,5.264,4.706,4.544,3.602,2.667,1.945
AT5G48605,0,0,0,0,0,0,0
AT5G48610,4.109,4.893,4.999,5.228,7.468,7.207,7.395
AT5G48620,23.169,27.578,29.017,26.749,35.312,36.861,41.114
AT5G48630,24.862,25.207,24.447,23.341,22.287,18.249,13.776
AT5G48640,18.682,15.88,13.842,13.5,14.759,12.863,11.26
AT5G48650,1.775,1.211,1.105,1.189,1.154,1.176,0.835
AT5G48655,10.27,11.244,12.096,11.852,13.258,14.265,15.631
AT5G48657,0.609,0.745,0.996,0.921,1.212,1.362,1.934
AT5G48660,4.673,4.576,3.917,3.258,1.836,1.403,1.038
AT5G48670,0.797,1.022,0.798,0.96,0.746,1.066,0.871
AT5G48675,0,0,0,0,0,0,0
AT5G48680,14.128,13.335,12.729,13.364,13.07,11.585,12.108
AT5G48690,1.165,1.431,1.585,1.655,0.668,1.018,0.705
AT5G48700,0,0,0,0,0,0,0
AT5G07195,0,0,0,0,0,0,0
AT5G48710,0.031,0.084,0.065,0.07,0.098,0.066,0.032
AT5G07205,0,0,0,0,0,0,0
AT5G48720,5.447,5.488,4.905,4.533,3.734,3.7,3.128
AT5G07255,0,0,0,0,0,0,0
AT5G48730,4.513,4.618,4.074,3.735,3.147,2.825,2.537
AT5G07265,0,0,0,0,0,0,0
AT5G48740,0.938,0.928,0.983,1.018,1.397,1.013,0.686
AT5G48750,0,0,0,0,0,0,0
AT5G48760,49.171,39.227,37.018,37.353,30.072,25.984,23.822
AT5G48775,0.094,0.112,0.095,0.126,0.198,0.199,0.26
AT5G48770,0.006,0,0,0.006,0.013,0.013,0.032
AT5G48780,1.17,1.184,1.304,1.488,2.086,3.002,4.255
AT5G48790,33.049,31.928,28.583,23.88,18.386,15.229,13.348
AT5G48800,2.63,2.276,2.373,2.647,2.07,1.981,1.807
AT5G07275,0,0,0,0,0,0,0
AT5G48810,143.796,160.034,162.939,154.4,124.197,117.621,101.889
AT5G07285,3.077,1.958,2.055,1.256,0.966,0.972,0.794
AT5G48820,1.266,1.026,0.937,1.167,0.978,0.902,0.776
AT5G48830,13.716,12.096,10.808,8.632,6.202,4.441,3.41
AT5G48835,0,0,0,0,0,0,0
AT5G48840,5.374,5.206,4.453,3.963,2.997,2.997,3.115
AT5G48850,1.206,0.427,0.47,0.206,0.273,0.078,0.042
AT5G48860,0,0,0,0,0,0,0
AT5G48870,25.532,22.837,21.599,17.166,13.627,8.881,9.414
AT5G48880,11.47,3.34,2.652,0.878,0.309,0.305,0.077
AT5G48890,5.12,4.083,3.058,2.854,2.572,1.461,0.311
AT5G48900,95.967,90.086,110.692,113.862,87.417,71.111,39.273
AT5G07295,0,0,0,0,0,0,0
AT5G48905,0,0,0,0,0,0,0
AT5G48910,9.468,7.243,6.589,5.523,3.644,2.731,1.757
AT5G48920,10.772,12.421,12.508,13.314,15.774,20.475,18.203
AT5G48930,97.178,78.9,79.113,72.847,73.127,85.967,75.155
AT5G48940,2.503,2.551,1.943,2.22,1.45,1.541,0.821
