"GeneID","X60mins","X180mins","X360mins","X720mins","X1440mins","X2880mins"
"6221","AT1G54560",0.04,0,0.024,0,0.013,0.036
"6222","AT1G54570",5.516,8.933,9.076,11.031,5.538,5.184
"6223","AT1G54575",21.848,51.969,34.782,28.034,28.156,18.977
"6224","AT1G54580",28.686,33.793,40.775,31.482,43.712,39.916
"6225","AT1G54590",0.062,0.096,0,0,0,0
"6226","AT1G54600",0,0,0,0,0,0
"6227","AT1G54610",18.004,23.965,24.94,28.239,19.707,24.38
"6228","AT1G54620",0,0,0,0,0,0
"6229","AT1G54630",42.692,46.873,58.382,69.928,68.916,57.723
"6230","AT1G54640",0,0,0,0,0,0
"6231","AT1G54650",2.43,3.742,4.133,3.864,2.625,2.688
"6232","AT1G54660",0.192,0.044,0.086,0.121,0.066,0.111
"6233","AT1G07977",0,0,0,0,0,0
"6234","AT1G54670",0,0,0,0,0,0
"6235","AT1G54680",1.776,3.191,3.172,2.71,2.517,2.086
"6236","AT1G54690",7.235,6.329,5.356,8.097,9.55,7.579
"6237","AT1G07983",0,0,0,0,0,0
"6238","AT1G54700",0,0,0,0,0.128,0
"6239","AT1G54710",9.575,9.431,8.105,7.61,7.883,9.718
"6240","AT1G07987",0.096,0,0.088,0,0,0.097
"6241","AT1G54720",0,0,0,0,0,0
"6242","AT1G54730",1.207,4.819,8.456,7.72,3.99,4.592
"6243","AT1G54740",8.437,12.026,12.237,15.12,12.867,12.836
"6244","AT1G54750",0,0.105,0,0,0,0.11
"6245","AT1G54760",0,0.075,0,0.06,0,0
"6246","AT1G54770",3.927,8.263,9.604,9.779,5.934,5.916
"6247","AT1G54773",0.706,4.017,3.455,6.948,2.163,1.149
"6248","AT1G54775",0,0,0,0,0,0
"6249","AT1G54780",221.767,407.514,496.07,287.732,418.608,390.032
"6250","AT1G07993",0,0.492,0.456,0,1.457,0.212
"6251","AT1G54790",0.864,0.926,0.745,1.195,1.204,0.834
"6252","AT1G07997",0,0,0,0,0,0.143
"6253","AT1G54820",2.259,16.534,22.397,18.377,7.689,7.135
"6254","AT1G54830",9.524,10.848,15.683,10.77,11.267,9.197
"6255","AT1G08003",0,0,0,0,0,0
"6256","AT1G54840",0.103,0.22,0.072,0.178,0.096,0.108
"6257","AT1G54850",6.588,7.95,8.959,8.989,8.511,7.425
"6258","AT1G54860",0,0,0,0,0,0
"6259","AT1G54870",0,0,0,0,0,0
"6260","AT1G54890",0.022,0.024,0.261,0.312,0.022,0.024
"6261","AT1G54905",0,0,0,0,0,0
"6262","AT1G54920",11.311,12.582,15.715,21.448,11.244,13.64
"6263","AT1G54923",0,0,0,0,0,0
"6264","AT1G54926",0,0,0,0.037,0,0
"6265","AT1G54930",0.022,0.12,0.057,0.138,0.042,0.046
"6266","AT1G54940",0,0,0,0,0,0
"6267","AT1G08007",0,0,0,0,0,0
"6268","AT1G54950",0,0,0,0,0,0
"6269","AT1G08013",0,0,0,0,0,0
"6270","AT1G54955",0,0,0,0,0,0
"6271","AT1G54953",0,0,0,0,0,0
"6272","AT1G08017",0,0,0,0,0,0
"6273","AT1G08023",0,0,0,0,0,0
"6274","AT1G08027",0,0,0.052,0,0,0
"6275","AT1G54957",0,0,0,0,0,0
"6276","AT1G54960",0.918,0.967,1.078,1.225,1.146,1.025
"6277","AT1G54970",0.127,0.026,0,0,0,0
"6278","AT1G54980",0,0,0,0,0,0
"6279","AT1G54985",0,0,0,0,0,0
"6280","AT1G54990",13.975,17.317,20.2,37.693,20.169,16.841
"6281","AT1G55000",17.359,27.785,34.388,28.175,27.748,25.791
"6282","AT1G55010",0,0,0,0.054,0,0
"6283","AT1G55020",5.88,13.845,10.046,8.943,16.45,14.642
"6284","AT1G55030",0.022,0,0,0,0.02,0
"6285","AT1G55035",0,0,0.018,0,0,0
"6286","AT1G55040",1.542,1.559,1.136,1.907,1.441,1.441
"6287","AT1G55050",0.195,0.302,0.39,0.51,0.372,0.368
"6288","AT1G55060",0.05,0,0,0,0,0
"6289","AT1G55070",0,0,0,0,0,0
"6290","AT1G55080",9.68,8.871,7.286,10.36,9.183,8.771
"6291","AT1G55090",23.986,16.474,19.553,22.728,19.523,20.688
"6292","AT1G55100",0.039,0,0.032,0,0.037,0
"6293","AT1G55110",9.481,9.437,9.023,15.559,14.09,16.258
"6294","AT1G55120",4.33,2.549,3.061,6.271,2.232,3.906
"6295","AT1G55130",3.08,4.363,6.293,8.502,5.581,5.757
"6296","AT1G55140",18.828,23.411,25.83,31.081,29.738,22.394
"6297","AT1G55150",8.076,9.1,8.401,9.671,8.358,8.108
"6298","AT1G55160",4.068,6.313,6.486,8.389,5.811,6.07
"6299","AT1G55152",0,0,0,0,0,0
"6300","AT1G55170",5.826,6.383,7.607,8.179,7.287,6.54
"6301","AT1G08033",0.262,0.136,0.24,0.108,0,0.274
"6302","AT1G55175",0.378,0.444,0.408,0.291,0.279,0.241
"6303","AT1G55180",2.439,2.328,2.056,2.5,2.463,2.452
"6304","AT1G08037",0,0,0.036,0,0.04,0
"6305","AT1G55190",0,0,0,0,0,0
"6306","AT1G55200",0.143,0.574,0.91,0.261,0.194,0.306
"6307","AT1G55205",1.582,2.274,1.358,1.905,2.645,1.545
"6308","AT1G55207",0,0,0.061,0.054,0,0
"6309","AT1G55210",66.34,37.083,49.873,93.217,62.334,58.793
"6310","AT1G55220",0,0,0,0,0,0
"6311","AT1G55221",0,0,0,0,0,0.048
"6312","AT1G55230",0.028,0,0,0,0.052,0
"6313","AT1G55240",0.026,0,0,0,0,0
"6314","AT1G55250",4.849,6.175,7.224,7.625,6.462,6.742
"6315","AT1G55260",91.582,110.308,71.839,47.307,57.424,52.616
"6316","AT1G55265",0,0.052,0,0.042,0.046,0.052
"6317","AT1G08043",0,0,0,0,0,0
"6318","AT1G55270",5.946,7.143,7.382,7.234,7.915,8.5
"6319","AT1G08047",0.308,0.786,0.698,0.262,1.355,0.56
"6320","AT1G55280",5.462,8.776,9.965,5.507,5.784,6.61
"6321","AT1G55290",0.05,0,0.06,0.022,0.092,0.082
"6322","AT1G55300",5.826,7.617,6.504,5.291,7.441,5.415
"6323","AT1G55310",16.293,15.253,17.767,20.583,13.999,17.203
"6324","AT1G55320",5.529,2.702,2.694,4.176,15.613,13.191
"6325","AT1G55325",5.276,4.583,5.219,6.716,4.622,5.963
"6326","AT1G55330",1.293,0.687,0.464,0.485,0.224,0.172
"6327","AT1G55335",0,0,0,0,0,0
"6328","AT1G55340",10.527,21,26.727,24.349,17.527,15.303
"6329","AT1G55350",12.093,11.436,11.441,14.797,13.503,17.351
"6330","AT1G55360",21.593,39.086,33.712,40.055,48.381,56.774
"6331","AT1G55365",0,0.036,0,0.028,0,0
"6332","AT1G55370",4.646,13.88,16.57,11.418,11.162,11.576
"6333","AT1G55380",0.23,0.35,0.752,0.69,0.608,0.864
"6334","AT1G55390",0.015,0,0,0.038,0,0.016
"6335","AT1G55400",0,0,0,0,0,0
"6336","AT1G55410",0,0,0,0.013,0,0
"6337","AT1G55420",0.099,0.105,0.096,0.169,0.078,0.076
"6338","AT1G55430",0.015,0,0.048,0.038,0,0
"6339","AT1G55440",0.081,0.035,0,0,0,0
"6340","AT1G55450",19.35,17.026,25.353,103.74,27.045,12.602
"6341","AT1G55460",11.061,13.34,12.341,16.903,14.558,15.125
"6342","AT1G55470",0,0.02,0,0,0,0
"6343","AT1G55475",1.849,4.679,4.694,4.727,5.049,4.032
"6344","AT1G55480",235.783,243.946,194.714,164.653,301.201,263.385
"6345","AT1G55490",271.526,163.562,115.154,241.863,217.624,185.288
"6346","AT1G55500",8.579,9.543,10.231,14.403,8.12,8.432
"6347","AT1G55510",2.079,5.77,10.381,8.201,4.422,3.846
"6348","AT1G55520",11.185,13.618,13.711,15.946,12.003,11.29
"6349","AT1G55525",0,0.114,0,0,0,0
"6350","AT1G55530",19.886,19.574,15.716,23.633,34.067,30.913
"6351","AT1G55535",4.318,4.043,5.39,6.88,5.007,5.167
"6352","AT1G55540",1.473,2.304,3.019,4.758,2.394,2.793
"6353","AT1G55546",0,0,0,0,0,0
"6354","AT1G08057",0,0,0,0,0,0
"6355","AT1G55550",0.483,0.913,1.804,1.426,0.78,0.968
"6356","AT1G55560",0,0.036,0,0,0,0
"6357","AT1G55570",0,0.048,0,0,0.014,0.031
"6358","AT1G55580",0.018,0.037,0.014,0,0,0
"6359","AT1G55590",10.22,8.601,8.261,8.591,6.008,6.143
"6360","AT1G55600",0,0,0,0,0,0
"6361","AT1G55604",0,0,0,0,0,0
"6362","AT1G55610",0.676,1.535,1.955,2.03,0.912,1.275
"6363","AT1G55620",6.975,5.853,6.801,8.25,4.905,6.213
"6364","AT1G55625",0,0,0,0,0,0
"6365","AT1G55630",2.686,2.625,2.545,2.588,2.365,2.872
"6366","AT1G55640",0,0,0,0,0,0
"6367","AT1G55650",0,0,0,0,0.086,0
"6368","AT1G08063",0,0,0,0,0,0
"6369","AT1G55660",0.021,0.022,0,0.034,0,0.022
"6370","AT1G55670",263.625,447.233,491.486,440.705,345.536,319.37
"6371","AT1G55673",0,0,0,0,0,0
"6372","AT1G55675",9.608,13.151,22.133,27.562,25.037,21.119
"6373","AT1G55680",54.971,54.326,47.755,57.67,43.325,56.932
"6374","AT1G55690",21.239,12.497,6.2,8.731,6.569,7.444
"6375","AT1G55700",0,0,0,0,0,0
"6376","AT1G55710",0,0,0,0,0,0
"6377","AT1G55720",0.024,0.051,0,0,0,0.024
"6378","AT1G55730",6.353,8.98,9.248,9.777,8.428,8.494
"6379","AT1G55740",0.942,0.824,0.721,0.572,0.594,0.583
"6380","AT1G55750",3.913,4.78,5.438,6.257,4.438,4.422
"6381","AT1G55755",0,0,0,0,0.159,0
"6382","AT1G55760",1.353,2.42,3.061,3.421,2.404,2.87
"6383","AT1G55770",0.05,0.053,0.08,0.126,0.139,0.052
"6384","AT1G55775",0,0,0.09,0.124,0.134,0
"6385","AT1G55790",0,0,0,0,0,0
"6386","AT1G55800",0.232,0.424,0.405,0.174,0.587,0.211
"6387","AT1G55803",0.084,0.18,0.102,0,0.274,0.226
"6388","AT1G55805",12.67,22.459,21.261,15.693,22.323,15.145
"6389","AT1G55810",5.828,8.158,6.896,8.125,9.825,7.279
"6390","AT1G55820",2.513,1.834,1.622,3.048,2.1,2.205
"6391","AT1G55830",4.96,4.814,5.966,6.159,3.488,4.829
"6392","AT1G55840",23.535,28.785,39.28,56.895,36.92,35.748
"6393","AT1G55850",4.386,9.598,8.986,42.042,30.158,28.867
"6394","AT1G55860",8.186,8.001,11.713,14.851,8.74,11.613
"6395","AT1G08073",0,0,0,0,0,0
"6396","AT1G55865",0.794,0.99,0.85,1.071,0.778,1.316
"6397","AT1G55870",3.391,4.002,3.866,4.111,3.717,4.495
"6398","AT1G55880",3.607,4.719,4.623,5.409,3.699,4.443
"6399","AT1G55890",7.573,8.999,7.532,10.128,9.953,9.797
"6400","AT1G55900",7.547,7.188,6.101,8.57,8.957,7.211
"6401","AT1G55910",23.418,28.6,17.887,37.626,52.573,57.192
"6402","AT1G55915",1.483,1.52,1.678,2.519,2.273,2.768
"6403","AT1G55917",0,0.2,0.149,0.155,0,0.204
"6404","AT1G55920",9.114,31.195,38.594,11.913,27.172,27.346
"6405","AT1G55928",0,0,0,0,0,0
"6406","AT1G55930",3.94,5.969,6.101,5.483,6.236,6.955
"6407","AT1G55940",0,0,0.018,0,0.056,0.382
"6408","AT1G55945",0,0,0,0,0,0
"6409","AT1G55947",0.058,0.064,0,0,0,0
"6410","AT1G08077",0.124,0,0,0.102,0.114,0
"6411","AT1G55950",0.376,0.176,0.378,0.427,0.734,0.438
"6412","AT1G55960",109.64,193.981,55.604,21.849,505.325,551.893
"6413","AT1G55964",0.258,0.068,0.06,0.108,0,0.204
"6414","AT1G55970",3.359,3.096,3.071,4.232,3.973,4.968
"6415","AT1G55980",0.064,0.348,0.304,0.521,0.32,0.425
"6416","AT1G55990",1.696,0,3.376,1.78,14.331,35.562
"6417","AT1G56000",2.41,3.85,4.168,3.32,4.46,4.279
"6418","AT1G56010",0.384,1.214,3.53,2.16,1.322,1.834
"6419","AT1G08087",0,0,0,0,0,0
"6420","AT1G56020",0.635,0.254,0.535,0.898,0.312,0.81
"6421","AT1G56030",0,0,0,0,0,0
"6422","AT1G56040",0,0.029,0,0.023,0,0
"6423","AT1G56045",56.635,71.12,46.001,69.027,94.858,67.801
"6424","AT1G56050",38.984,27.624,19.575,31.537,36.425,33.68
"6425","AT1G56060",5.633,4.588,1.502,1.952,1.158,0.524
"6426","AT1G56070",305.303,210.251,158.725,278.004,224.682,251.043
"6427","AT1G56080",0.798,0.53,0.832,1.674,0.807,0.89
"6428","AT1G56085",0,0,0,0.06,0,0.152
"6429","AT1G56090",2.85,4.165,4.731,6.189,3.344,4.07
"6430","AT1G56100",0,0,0,0,0.026,0
"6431","AT1G56105",0,0,0,0,0,0
"6432","AT1G56110",32.745,27.168,17.967,34.603,32.398,29.674
"6433","AT1G56120",0.695,0.444,2.028,10.886,2.135,3.638
"6434","AT1G56130",0.763,0.226,0.462,1.046,0.744,0.79
"6435","AT1G56140",5.992,4.403,5.04,4.723,2.489,3.01
"6436","AT1G56145",1.316,1.21,1.897,3.562,1.548,1.57
"6437","AT1G56150",4.765,4.359,2.554,13.226,4.298,8.602
"6438","AT1G56160",0,0,0,0,0,0
"6439","AT1G56165",0.147,0.342,0.684,0.603,0.732,0.473
"6440","AT1G56170",0,0,0,0,0,0
"6441","AT1G56180",7.159,6.982,6.034,7.947,8.683,11.225
"6442","AT1G56190",152.43,104.092,100.432,258.448,144.393,155.146
"6443","AT1G56200",91.02,103.404,120.898,126.192,129.705,112.19
"6444","AT1G56210",2.13,2.85,2.316,3.178,3.874,3.771
"6445","AT1G56220",8.976,56.224,123.664,109.595,31.387,32.407
"6446","AT1G56225",0,0,0,0,0,0
"6447","AT1G56230",1.985,6.871,9.029,9.611,4.545,4.205
"6448","AT1G56233",0,0,0,0,0,0
"6449","AT1G08093",0,0,0,0,0,0
"6450","AT1G08097",0,0,0,0,0.106,0
"6451","AT1G08103",0,0.42,0,0.066,0,0.167
"6452","AT1G08107",0,0,0,0,0,0
"6453","AT1G08113",0,0,0,0,0,0
"6454","AT1G08117",0.762,0,0,0.343,0,0.426
"6455","AT1G08123",0,0,0,0,0.366,0
"6456","AT1G56240",0.08,0,0.044,0.25,0.025,0
"6457","AT1G56242",0,0,0,0.07,0,0
"6458","AT1G08127",0,0,0,0,0,0
"6459","AT1G56250",0,0.23,0.25,0.092,0.202,0
"6460","AT1G56260",1.644,3.261,4.921,2.34,3.039,2.806
"6461","AT1G56270",0,0,0.051,0,0.1,0
"6462","AT1G56280",173.192,186.026,314.553,293.208,241.5,304.996
"6463","AT1G56290",3.787,3.96,4.319,5.008,4.159,4.473
"6464","AT1G56300",0.129,0.395,33.16,20.809,0.137,0.178
"6465","AT1G56310",1.695,3.997,6.587,5.954,4.212,4.336
"6466","AT1G56320",0.242,0.313,0.358,0.336,1.401,3.255
"6467","AT1G56330",63.13,68.259,74.736,94.429,67.816,58.132
"6468","AT1G56340",52.977,61.614,67.956,144.59,56.923,58.823
"6469","AT1G56345",2.137,3.125,3.406,4.752,2.757,2.841
"6470","AT1G56350",2.554,3.606,3.76,3.308,2.986,3.328
"6471","AT1G56360",0,0,0.02,0,0,0
"6472","AT1G56380",0,0,0,0,0,0
"6473","AT1G56385",0,0,0,0,0,0
"6474","AT1G56390",0,0,0,0.066,0,0
"6475","AT1G56400",0,0,0,0,0,0
"6476","AT1G56410",0.038,0.02,0.018,0.032,0.034,0.12
"6477","AT1G56415",0,0,0,0,0,0
"6478","AT1G56418",0,0,0,0,0,0
"6479","AT1G56420",4.414,7.431,6.026,5.873,6.927,5.661
"6480","AT1G56423",7.891,10.238,8.489,12.116,12.302,12.293
"6481","AT1G56430",12.195,11.962,17.138,16.539,32.403,22.476
"6482","AT1G56440",4.186,4.773,5.519,7.267,6.175,6.075
"6483","AT1G56450",33.323,56.614,64.009,62.425,51.43,41.838
"6484","AT1G56460",9.47,11.658,15.714,18.148,13.624,13.642
"6485","AT1G56470",0,0.29,0.235,0.409,0,0.218
"6486","AT1G56480",0,0,0,0,0,0
"6487","AT1G56490",0,0,0,0,0,0
"6488","AT1G56500",43.996,45.367,43.629,56.021,55.93,55.973
"6489","AT1G56510",11.841,9.382,7.415,15.459,17.913,16.284
"6490","AT1G56520",3.035,3.487,4.237,10.069,7.29,4.86
"6491","AT1G56530",0,0,0,0,0,0
"6492","AT1G56540",1.187,0.907,1.448,2.619,1.906,0.738
"6493","AT1G56550",0.02,0.123,0.278,0.937,0.036,0.04
"6494","AT1G56553",0,0,0,0,0.086,0
"6495","AT1G56555",0.642,1.176,1.087,0.606,0.539,0.759
"6496","AT1G56560",8.724,9.784,10.939,10.321,12.478,11.738
"6497","AT1G56570",0.346,0.399,0.797,1.154,0.376,0.441
"6498","AT1G56580",0,0,0,0,0,0
"6499","AT1G56590",9.354,7.878,9.143,9.526,8.306,8.098
"6500","AT1G56600",16.599,0.926,3.524,4.128,31.877,20.479
"6501","AT1G56605",0,0,0,0,0,0
"6502","AT1G56610",2.918,2.301,2.947,3.149,3.996,3.418
"6503","AT1G56612",1.914,2.953,5.005,4.668,2.925,2.686
"6504","AT1G56620",0,0,0,0,0,0
"6505","AT1G56630",0.037,0,0,0,0,0
"6506","AT1G56640",0,0,0,0,0,0
"6507","AT1G56650",28.343,7.289,9.202,4.782,13.791,30.046
"6508","AT1G56660",32.645,11.03,11.064,53.377,53.705,12.52
"6509","AT1G56670",4.332,1.704,1.679,2.418,6.61,6.273
"6510","AT1G56675",0,0,0,0,0,0
"6511","AT1G56680",0,0,0,0,0,0
"6512","AT1G56690",0.908,0.543,0.538,1.468,0.853,0.782
"6513","AT1G56700",15.6,32.008,31.094,25.533,23.093,21.105
"6514","AT1G56710",1.361,5.157,2.68,4.152,2.075,1.766
"6515","AT1G08133",0,0,0,0,0,0
"6516","AT1G08137",0,0.107,0,0,0,0
"6517","AT1G56720",1.141,5.548,6.607,3.769,5.578,5.114
"6518","AT1G08143",0,0,0,0,0,0
"6519","AT1G08147",0,0,0,0,0,0
"6520","AT1G56730",0,0,0,0,0,0
"6521","AT1G56740",0,0,0,0,0,0
"6522","AT1G56750",0,0,0,0,0,0
"6523","AT1G56760",0,0,0,0,0,0
"6524","AT1G56770",0,0,0,0,0,0
"6525","AT1G56780",0,0,0,0,0,0
"6526","AT1G56790",0,0,0,0,0,0
"6527","AT1G56800",0,0,0,0,0,0
"6528","AT1G56810",0,0,0,0,0,0
"6529","AT1G56820",0,0,0,0,0,0
"6530","AT1G56830",0,0,0,0,0,0
"6531","AT1G56840",0,0,0,0,0,0
"6532","AT1G56850",0,0,0,0,0,0
"6533","AT1G56860",0,0,0,0,0,0
"6534","AT1G56870",0,0,0,0,0,0
"6535","AT1G56880",0,0,0,0,0,0
"6536","AT1G56890",0,0,0,0,0,0
"6537","AT1G56900",0,0,0,0,0,0
"6538","AT1G56910",0,0,0,0,0,0
"6539","AT1G56920",0,0,0,0,0,0
"6540","AT1G56930",0,0,0,0,0,0
"6541","AT1G56940",0,0,0,0,0,0
"6542","AT1G56950",0,0,0,0,0,0
"6543","AT1G56960",0,0,0,0,0,0
"6544","AT1G56970",0,0,0,0,0,0
"6545","AT1G56980",0,0,0,0,0,0
"6546","AT1G56990",0,0,0,0,0,0
"6547","AT1G57000",0,0,0,0,0,0
"6548","AT1G57010",0,0,0,0,0,0
"6549","AT1G57020",0,0,0,0,0,0
"6550","AT1G57030",0,0,0,0,0,0
"6551","AT1G57040",0,0,0,0,0,0
"6552","AT1G57050",0,0,0,0,0,0
"6553","AT1G57060",0,0,0,0,0,0
"6554","AT1G57070",0,0,0,0,0,0
"6555","AT1G57080",0,0,0,0,0,0
"6556","AT1G57090",0,0,0,0,0,0
"6557","AT1G57100",0,0,0,0,0,0
"6558","AT1G57110",0,0,0,0,0,0
"6559","AT1G57120",0,0,0,0,0,0
"6560","AT1G57130",0,0,0,0,0,0
"6561","AT1G57140",0,0,0,0,0,0
"6562","AT1G57150",0,0,0,0,0,0
"6563","AT1G57160",0,0,0,0,0,0
"6564","AT1G57170",0,0,0,0,0,0
"6565","AT1G57180",0,0,0,0,0,0
"6566","AT1G57190",0,0,0,0,0,0
"6567","AT1G57200",0,0,0,0,0,0
"6568","AT1G57210",0,0,0,0,0,0
"6569","AT1G57220",0,0,0,0,0,0
"6570","AT1G57230",0,0,0,0,0,0
"6571","AT1G57240",0,0,0,0,0,0
"6572","AT1G57250",0,0,0,0,0,0
"6573","AT1G57260",0,0,0,0,0,0
"6574","AT1G57270",0,0,0,0,0,0
"6575","AT1G57280",0,0,0,0,0,0
"6576","AT1G57290",0,0,0,0,0,0
"6577","AT1G57300",0,0,0,0,0,0
"6578","AT1G57310",0,0,0,0,0,0
"6579","AT1G57320",0,0,0,0,0,0
"6580","AT1G57330",0,0,0,0,0,0
"6581","AT1G57340",0,0,0,0,0,0
"6582","AT1G57350",0,0,0,0,0,0
"6583","AT1G57360",0,0,0,0,0,0
"6584","AT1G57370",0,0,0,0,0,0
"6585","AT1G57380",0,0,0,0,0,0
"6586","AT1G57390",0,0,0,0,0,0
"6587","AT1G57400",0,0,0,0,0,0
"6588","AT1G57410",0,0,0,0,0,0
"6589","AT1G57420",0,0,0,0,0,0
"6590","AT1G57430",0,0,0,0,0,0
"6591","AT1G57440",0,0,0,0,0,0
"6592","AT1G57450",0,0,0,0,0,0
"6593","AT1G57460",0,0,0,0,0,0
"6594","AT1G57470",0,0,0,0,0,0
"6595","AT1G57480",0,0,0,0,0,0
"6596","AT1G57490",0,0,0,0,0,0
"6597","AT1G57500",0,0,0,0,0,0
"6598","AT1G57510",0,0,0,0,0,0
"6599","AT1G57520",0,0,0,0,0,0
"6600","AT1G57530",0,0,0,0,0,0
"6601","AT1G57540",4.404,4.468,7.226,6.466,4.421,4.002
"6602","AT1G57550",0,0,0,0,0,0
"6603","AT1G57560",2.674,1.445,0.617,1.642,1.131,1.115
"6604","AT1G08153",0,0,0,0,0,0
"6605","AT1G57565",0,0,0,0,0,0
"6606","AT1G57570",0,0,0,0.013,0,0
"6607","AT1G57580",0,0,0,0,0,0
"6608","AT1G57590",0.634,2.852,8.669,9.124,2.218,3.335
"6609","AT1G57600",4.079,5.433,7.412,6.921,4.314,4.241
"6610","AT1G57610",46.808,23.953,16.183,14.859,16.186,16.476
"6611","AT1G57613",0,0.117,0,0,0,0
"6612","AT1G57620",11.436,13.464,13.058,16.107,10.716,9.595
"6613","AT1G57630",6.96,12.646,5.62,4.109,1.745,0.861
"6614","AT1G57640",0.024,0.016,0.008,0.014,0,0
"6615","AT1G57650",0.136,0.421,0.14,0.082,0.088,0.043
"6616","AT1G57660",63.386,64.249,46.48,62.409,77.194,52.813
"6617","AT1G57670",0,0.189,0.206,0.126,0.082,0.03
"6618","AT1G57680",33.967,21.523,26.809,41.299,14.835,16.951
"6619","AT1G57690",0,0,0,0,0,0
"6620","AT1G57700",1.775,2.518,2.502,3.64,1.846,2.571
"6621","AT1G08173",0.142,0,0.566,0.302,0.458,0.962
"6622","AT1G57720",80.404,72.133,64.266,85.906,88.145,82.1
"6623","AT1G57730",0,0,0,0,0,0
"6624","AT1G57740",0.029,0,0,0,0,0
"6625","AT1G57750",0.11,0.175,0.063,0.078,0.152,0.218
"6626","AT1G57760",0,0,0,0,0,0
"6627","AT1G57765",11.411,14.148,14.928,12.717,15.876,11.818
"6628","AT1G57770",29.444,29.649,33.235,25.721,35.67,35.979
"6629","AT1G57775",0,0,0,0.058,0,0
"6630","AT1G57777",0,0,0,0,0,0
"6631","AT1G57780",0,0,0,0.032,0,0
"6632","AT1G57790",1.918,3.74,4.707,5.052,3.882,4.26
"6633","AT1G08177",0,0,0,0,0,0
"6634","AT1G57800",0,0,0,0,0,0
"6635","AT1G57810",0.05,0,0,0,0,0
"6636","AT1G57820",4.49,2.479,2.099,6.46,4.36,4.356
"6637","AT1G57830",0,0,0,0,0,0
"6638","AT1G08183",0,0,0,0,0,0
"6639","AT1G57835",0,0,0,0,0,0
"6640","AT1G57840",0,0.122,0.092,0.386,0.106,0.122
"6641","AT1G57850",0.208,0.074,0.17,3.112,0.033,0.078
"6642","AT1G57860",32.428,29.604,26.73,39.929,40.403,33.617
"6643","AT1G57870",6.302,8.726,12.068,14.192,9.512,11.16
"6644","AT1G57906",0,0,0,0,0,0
"6645","AT1G57943",0,0,0,0.022,0,0
"6646","AT1G57980",0.564,3.636,4.178,3.551,2.184,2.044
"6647","AT1G57990",7.922,11.55,25.512,62.843,7.475,3.056
"6648","AT1G58007",0.085,0,0.194,0.146,0.053,0.094
"6649","AT1G58010",0,0,0,0,0,0
"6650","AT1G58020",0,0,0,0.005,0,0
"6651","AT1G58025",6.693,8.533,8.069,10.32,7.912,7.892
"6652","AT1G58030",15.235,25.392,25.473,27.988,19.079,25.552
"6653","AT1G58037",0,0,0,0,0,0
"6654","AT1G08193",0,0,0,0,0,0
"6655","AT1G58040",0,0,0,0,0,0
"6656","AT1G58050",0,0,0,0,0,0
"6657","AT1G58055",0,0,0,0,0,0
"6658","AT1G58060",5.994,5.083,6.177,7.84,5.612,5.21
"6659","AT1G58070",3.82,4.487,3.718,5.099,4.734,2.426
"6660","AT1G58080",103.335,78.236,57.236,64.934,92.438,85.078
"6661","AT1G58090",0,0,0,0,0,0
"6662","AT1G58100",12.245,13.037,9.708,13.406,9.498,11.613
"6663","AT1G58110",7.841,9.319,10.067,19.986,11.43,11.715
"6664","AT1G58120",0,0,0,0,0,0.018
"6665","AT1G58130",0,0,0,0,0.042,0
"6666","AT1G58140",0.008,0,0,0,0,0
"6667","AT1G58150",2.882,4.526,5.995,6.841,6.837,5.739
"6668","AT1G58160",1.49,2.227,2.176,2.333,2.34,2.323
"6669","AT1G58170",1.878,1.61,0.874,1.8,1.982,1.998
"6670","AT1G58180",16.081,27.205,25.751,16.867,21.969,19.191
"6671","AT1G58190",0.022,0.222,0.316,0.23,0.142,0.108
"6672","AT1G58200",105.344,28.307,36.642,24.871,10.48,11.113
"6673","AT1G58210",2.804,4.631,6.659,6.178,6.411,6.336
"6674","AT1G58215",0,0.012,0.036,0.029,0,0
"6675","AT1G58220",2.179,2.315,2.38,3.131,1.864,2.115
"6676","AT1G58223",0,0,0,0,0,0
"6677","AT1G58225",0.432,0.744,1.618,2.272,1.332,1.904
"6678","AT1G58230",5.28,5.138,7.024,7.107,5.171,6.162
"6679","AT1G58235",3.468,4.47,8.194,7.982,5.973,5.814
"6680","AT1G08207",0,0,0,0,0,0
"6681","AT1G58242",0,0,0,0,0,0
"6682","AT1G58245",0,0,0,0,0,0
"6683","AT1G58248",0,0.132,0,0,0,0
"6684","AT1G58250",6.707,6.934,7.873,10.049,7.694,9.025
"6685","AT1G58260",0,0,0,0,0,0
"6686","AT1G58265",0,0,0,0,0.067,0
"6687","AT1G58270",49.049,48.962,19.145,37.439,13.823,17.043
"6688","AT1G08213",0.067,0.218,0.6,0.227,0,0.14
"6689","AT1G08217",0,0,0.058,0.06,0,0
"6690","AT1G08223",0,0,0,0,0,0
"6691","AT1G08227",0,0,0,0,0,0
"6692","AT1G58280",16.111,20.494,16.642,8.162,40.767,32.413
"6693","AT1G58290",320.681,509.986,446.331,102.567,438.028,409.304
"6694","AT1G58300",0.926,1.015,1.558,0.772,2.053,1.545
"6695","AT1G58310",0,0,0,0,0,0
"6696","AT1G58320",0,0,0,0,0,0
"6697","AT1G58330",0,0,0,0,0,0
"6698","AT1G08237",0,0,0,0,0,0
"6699","AT1G58340",0.908,1.087,0.787,0.921,0.489,0.548
"6700","AT1G58350",7.29,10.277,11.059,10.361,7.644,7.782
